형태소,품사,분류,카운트
재미있을,Adjective,1,1
재미있을,Adjective,2,1
재미있을,Adjective,3,1
재미있을,Adjective,7,1
재미있을거,Adjective,10,1
재미있을것,Adjective,1,1
재미있을것,Adjective,8,3
재미있을듯,Adjective,1,2
재미있을만한,Adjective,3,1
재미있을수,Adjective,1,1
재미있을줄,Adjective,1,1
재미있을지,Adjective,2,1
재미있을지는,Adjective,3,1
재미있음,Adjective,1,1
재미있음,Adjective,2,1
재미있음,Adjective,4,2
재미있음,Adjective,6,2
재미있음,Adjective,8,6
재미있음,Adjective,9,5
재미있음,Adjective,10,12
재미있지,Adjective,1,1
재미있지,Adjective,8,2
재미있지는,Adjective,6,1
재미있지도,Adjective,6,1
재미있지도,Adjective,7,1
재미있진,Adjective,3,1
재미있진,Adjective,4,1
재미있진,Adjective,7,1
재미있진,Adjective,9,1
재밋,Noun,1,3
재밋,Noun,2,3
재밋,Noun,3,1
재밋,Noun,6,1
재밋,Noun,7,1
재밋,Noun,8,8
재밋,Noun,9,3
재밋,Noun,10,28
재밋게봄,Noun,9,1
재밋게봄,Noun,10,1
재밋게봣,Noun,8,1
재밋게봣습니,Noun,10,1
재밋게봣어,Noun,9,1
재밋게봣어,Noun,10,1
재밋게봣음,Noun,10,1
재밋게잘봣어,Noun,8,1
재밋겠다,Noun,1,1
재밋기,Noun,10,2
재밋나,Noun,4,1
재밋눈건,Noun,4,1
재밋눈뎅,Noun,10,1
재밋느,Noun,10,1
재밋는것,Noun,1,1
재밋는데,Noun,2,1
재밋는데,Noun,9,1
재밋는데,Noun,10,5
재밋는듯,Noun,1,1
재밋는영화엿다,Noun,10,1
재밋다,Noun,1,2
재밋다,Noun,8,1
재밋다,Noun,9,1
재밋다,Noun,10,4
재밋다고,Noun,4,1
재밋다길,Noun,3,1
재밋던데,Noun,9,1
재밋든데,Noun,10,1
재밋어,Noun,6,1
재밋어,Noun,8,2
재밋어,Noun,10,5
재밋엇다,Noun,10,2
재밋엇어,Noun,10,2
재밋엇음,Noun,4,1
재밋엇음,Noun,7,1
재밋엇음,Noun,8,1
재밋엇음,Noun,10,1
재밋었,Noun,8,1
재밋었구,Noun,1,1
재밋었는데,Noun,10,3
재밋었다,Noun,9,1
재밋었다,Noun,10,1
재밋었던것,Noun,10,1
재밋었어,Noun,10,2
재밋었움,Noun,7,1
재밋었을것,Noun,6,1
재밋었음,Noun,10,2
재밋음,Noun,3,1
재밋음,Noun,5,2
재밋음,Noun,6,1
재밋음,Noun,8,1
재밋음,Noun,10,1
재밋지,Noun,4,1
재밌,Adjective,1,1
재밌,Adjective,2,2
재밌,Adjective,8,4
재밌,Adjective,9,1
재밌,Adjective,10,10
재밌거나,Adjective,8,1
재밌게,Adjective,1,36
재밌게,Adjective,2,8
재밌게,Adjective,4,11
재밌게,Adjective,5,9
재밌게,Adjective,6,19
재밌게,Adjective,7,33
재밌게,Adjective,8,154
재밌게,Adjective,9,47
재밌게,Adjective,10,273
재밌게라지,Adjective,2,1
재밌게만,Adjective,9,1
재밌게잘,Adjective,8,1
재밌게잘,Adjective,9,1
재밌게잘,Adjective,10,3
재밌겠,Adjective,7,1
재밌겠다,Adjective,1,2
재밌겠다,Adjective,2,4
재밌겠지,Adjective,1,2
재밌고,Adjective,1,1
재밌고,Adjective,4,1
재밌고,Adjective,6,5
재밌고,Adjective,8,9
재밌고,Adjective,9,1
재밌고,Adjective,10,25
재밌고만,Adjective,10,1
재밌구만,Adjective,8,1
재밌구만,Adjective,10,3
재밌구여,Adjective,10,1
재밌구용,Adjective,8,1
재밌군,Adjective,1,1
재밌기,Adjective,8,1
재밌기,Adjective,10,2
재밌기라도,Adjective,2,1
재밌기만,Adjective,9,2
재밌기만,Adjective,10,15
재밌긴,Adjective,6,2
재밌긴,Adjective,7,1
재밌긴,Adjective,8,3
재밌긴한데,Adjective,4,1
재밌긴한데,Adjective,6,2
재밌긴한데,Adjective,8,1
재밌나,Adjective,8,1
재밌나,Adjective,10,5
재밌나요,Adjective,4,1
재밌나요,Adjective,6,1
재밌냐,Adjective,1,1
재밌냐,Adjective,10,2
재밌냐고,Adjective,10,1
재밌네,Adjective,1,2
재밌네,Adjective,2,2
재밌네,Adjective,8,2
재밌네,Adjective,10,2
재밌네요,Adjective,1,3
재밌네요,Adjective,2,2
재밌네요,Adjective,6,1
재밌네요,Adjective,8,4
재밌네요,Adjective,9,2
재밌네요,Adjective,10,15
재밌네용,Adjective,10,1
재밌는,Adjective,1,9
재밌는,Adjective,2,3
재밌는,Adjective,3,2
재밌는,Adjective,5,2
재밌는,Adjective,6,6
재밌는,Adjective,7,4
재밌는,Adjective,8,6
재밌는,Adjective,9,4
재밌는,Adjective,10,20
재밌는가,Adjective,10,1
재밌는거,Adjective,8,1
재밌는거,Adjective,10,3
재밌는거면,Adjective,1,1
재밌는건,Adjective,2,1
재밌는건,Adjective,8,1
재밌는건,Adjective,10,1
재밌는건데,Adjective,10,1
재밌는걸,Adjective,8,1
재밌는걸,Adjective,10,1
재밌는것도,Adjective,6,1
재밌는게,Adjective,1,1
재밌는게,Adjective,2,1
재밌는게,Adjective,10,2
재밌는데,Adjective,1,1
재밌는데,Adjective,4,1
재밌는데,Adjective,5,1
재밌는데,Adjective,7,3
재밌는데,Adjective,8,21
재밌는데,Adjective,9,3
재밌는데,Adjective,10,54
재밌는데요,Adjective,8,6
재밌는데요,Adjective,9,1
재밌는데요,Adjective,10,5
재밌는듯,Adjective,2,1
재밌는듯,Adjective,10,1
재밌는줄,Adjective,1,1
재밌는줄,Adjective,2,1
재밌는지,Adjective,1,1
재밌늣,Noun,10,1
재밌니,Adjective,1,1
재밌다,Adjective,1,12
재밌다,Adjective,2,7
재밌다,Adjective,4,3
재밌다,Adjective,5,1
재밌다,Adjective,8,4
재밌다,Adjective,9,3
재밌다,Adjective,10,23
재밌다고,Adjective,1,16
재밌다고,Adjective,2,2
재밌다고,Adjective,6,1
재밌다고,Adjective,8,7
재밌다고,Adjective,10,8
재밌다고는,Adjective,4,1
재밌다고만,Adjective,8,1
재밌다고하는,Adjective,2,1
재밌다고하다는건,Adjective,2,1
재밌다구여,Adjective,10,1
재밌다기에,Adjective,6,1
재밌다길래,Adjective,6,1
재밌다는,Adjective,1,9
재밌다는,Adjective,2,2
재밌다는,Adjective,4,1
재밌다는,Adjective,8,2
재밌다는,Adjective,9,1
재밌다는,Adjective,10,2
재밌다는거고,Adjective,1,1
재밌다는걸,Adjective,10,1
재밌다는것,Adjective,1,1
재밌다면서,Adjective,10,1
재밌다하더라고요,Adjective,1,1
재밌다한,Adjective,1,1
재밌당,Adjective,10,1
재밌대,Adjective,4,1
재밌더군요,Adjective,10,1
재밌더라,Adjective,1,1
재밌더라,Adjective,7,1
재밌더라,Adjective,8,1
재밌더라,Adjective,10,1
재밌더라구요,Adjective,1,1
재밌더라구요,Adjective,2,1
재밌더라구요,Adjective,10,1
재밌더만,Adjective,10,2
재밌던,Adjective,8,1
재밌던,Adjective,9,1
재밌던,Adjective,10,3
재밌던거야,Adjective,10,1
재밌던데,Adjective,6,1
재밌던데,Adjective,7,2
재밌던데,Adjective,8,16
재밌던데,Adjective,9,2
재밌던데,Adjective,10,24
재밌던데요,Adjective,8,1
재밌던데요,Adjective,10,5
재밌던데용,Adjective,10,1
재밌든데,Adjective,8,1
재밌든데,Adjective,10,1
재밌든데요,Adjective,8,1
재밌슴,Noun,10,1
재밌습니다,Adjective,1,5
재밌습니다,Adjective,4,1
재밌습니다,Adjective,8,6
재밌습니다,Adjective,10,21
재밌았어용,Adjective,7,1
재밌어,Adjective,2,3
재밌어,Adjective,3,1
재밌어,Adjective,6,2
재밌어,Adjective,8,1
재밌어,Adjective,9,1
재밌어,Adjective,10,9
재밌어서,Adjective,1,2
재밌어서,Adjective,7,1
재밌어서,Adjective,8,1
재밌어서,Adjective,10,12
재밌어서요,Adjective,8,1
재밌어야,Adjective,4,1
재밌어야,Adjective,10,1
재밌어여,Adjective,8,1
재밌어여,Adjective,10,2
재밌어요,Adjective,1,7
재밌어요,Adjective,2,6
재밌어요,Adjective,4,3
재밌어요,Adjective,5,1
재밌어요,Adjective,6,3
재밌어요,Adjective,7,1
재밌어요,Adjective,8,23
재밌어요,Adjective,9,2
재밌어요,Adjective,10,77
재밌어용,Adjective,8,1
재밌어용,Adjective,10,4
재밌어졌어요,Adjective,1,1
재밌어지겠지,Adjective,1,1
재밌어하는데,Adjective,1,1
재밌어하는데,Adjective,4,1
재밌었,Adjective,8,3
재밌었,Adjective,9,1
재밌었,Adjective,10,6
재밌었겠다,Adjective,1,1
재밌었고,Adjective,6,1
재밌었고,Adjective,7,1
재밌었고,Adjective,8,2
재밌었고,Adjective,10,6
재밌었구,Adjective,8,1
재밌었나,Adjective,2,1
재밌었나,Adjective,8,5
재밌었나,Adjective,9,1
재밌었나,Adjective,10,14
재밌었나요,Adjective,1,1
재밌었나요,Adjective,7,1
재밌었나요,Adjective,10,2
재밌었냐,Adjective,10,4
재밌었네,Adjective,4,1
재밌었네요,Adjective,6,1
재밌었네요,Adjective,10,4
재밌었는,Adjective,7,1
재밌었는,Adjective,10,3
재밌었는데,Adjective,1,2
재밌었는데,Adjective,2,1
재밌었는데,Adjective,4,1
재밌었는데,Adjective,6,2
재밌었는데,Adjective,7,1
재밌었는데,Adjective,8,12
재밌었는데,Adjective,9,5
재밌었는데,Adjective,10,23
재밌었다,Adjective,1,1
재밌었다,Adjective,4,3
재밌었다,Adjective,5,1
재밌었다,Adjective,6,4
재밌었다,Adjective,7,2
재밌었다,Adjective,8,7
재밌었다,Adjective,9,5
재밌었다,Adjective,10,15
재밌었다고,Adjective,8,1
재밌었다고,Adjective,10,1
재밌었다는,Adjective,1,2
재밌었다하고,Adjective,5,1
재밌었다하고,Adjective,10,1
재밌었답니다,Adjective,10,1
재밌었당,Adjective,10,1
재밌었던,Adjective,7,1
재밌었던,Adjective,8,1
재밌었던,Adjective,9,1
재밌었던,Adjective,10,5
재밌었던건,Adjective,1,1
재밌었던것,Adjective,7,1
재밌었던것도,Adjective,8,1
재밌었던것으로,Adjective,1,1
재밌었데요,Adjective,8,1
재밌었습니다,Adjective,1,2
재밌었습니다,Adjective,2,1
재밌었습니다,Adjective,4,1
재밌었습니다,Adjective,7,2
재밌었습니다,Adjective,8,5
재밌었습니다,Adjective,9,3
재밌었습니다,Adjective,10,16
재밌었어,Adjective,8,1
재밌었어,Adjective,10,3
재밌었어요,Adjective,6,1
재밌었어요,Adjective,7,2
재밌었어요,Adjective,8,26
재밌었어요,Adjective,9,8
재밌었어요,Adjective,10,57
재밌었어용,Adjective,8,1
재밌었어용,Adjective,10,1
재밌었요,Adjective,10,1
재밌었으나,Adjective,10,1
재밌었을,Adjective,4,1
재밌었을,Adjective,10,1
재밌었을듯,Adjective,1,1
재밌었을듯,Adjective,3,1
재밌었을듯,Adjective,6,2
재밌었을듯,Adjective,7,1
재밌었을지도,Adjective,8,1
재밌었음,Adjective,1,4
재밌었음,Adjective,2,1
재밌었음,Adjective,4,2
재밌었음,Adjective,6,6
재밌었음,Adjective,7,3
재밌었음,Adjective,8,25
재밌었음,Adjective,9,7
재밌었음,Adjective,10,26
재밌으니까,Adjective,10,1
재밌으려다,Adjective,8,1
재밌으면,Adjective,3,1
재밌으면,Adjective,8,2
재밌으면,Adjective,10,1
재밌으셨나요,Adjective,1,1
재밌으실,Adjective,8,1
재밌을,Adjective,1,4
재밌을,Adjective,2,1
재밌을,Adjective,7,1
재밌을,Adjective,8,2
재밌을거,Adjective,1,1
재밌을거,Adjective,3,1
재밌을거,Adjective,4,1
재밌을거,Adjective,9,1
재밌을거,Adjective,10,1
재밌을것,Adjective,10,1
재밌을까,Adjective,8,1
재밌을듯,Adjective,1,7
재밌을듯,Adjective,2,1
재밌을듯,Adjective,4,2
재밌을듯,Adjective,5,1
재밌을듯,Adjective,10,1
재밌을라,Adjective,1,1
재밌을줄,Adjective,1,1
재밌을줄,Adjective,2,1
재밌을줄,Adjective,10,1
재밌음,Adjective,1,17
재밌음,Adjective,2,8
재밌음,Adjective,3,1
재밌음,Adjective,4,3
재밌음,Adjective,5,1
재밌음,Adjective,6,10
재밌음,Adjective,7,4
재밌음,Adjective,8,18
재밌음,Adjective,9,6
재밌음,Adjective,10,41
재밌있었는데,Adjective,10,1
재밌잖아,Adjective,2,1
재밌져,Adjective,10,1
재밌지,Adjective,2,1
재밌지,Adjective,3,1
재밌지,Adjective,4,1
재밌지,Adjective,5,1
재밌지,Adjective,6,1
재밌지,Adjective,10,1
재밌지는,Adjective,5,1
재밌지는,Adjective,6,1
재밌지도,Adjective,5,2
재밌지도,Adjective,6,3
재밌지도,Adjective,8,1
재밌진,Adjective,1,1
재밌진,Adjective,5,2
재밌진,Adjective,8,1
재밓언븨와윈,Noun,1,1
재발,Noun,1,1
재벌,Noun,1,2
재벌,Noun,2,1
재산,Noun,1,1
재생,Noun,1,1
재생,Noun,2,1
재생,Noun,4,1
재섭,Noun,1,1
재수강,Noun,1,1
재앙,Noun,1,5
재앙,Noun,7,1
재연,Noun,1,1
재의,Noun,1,1
재이,Verb,1,1
재인,Noun,10,1
재일,Noun,2,1
재작,Noun,1,1
재재,Verb,1,1
재쟂,Noun,1,1
재주,Noun,1,2
재주,Noun,2,1
재질,Noun,1,1
재질,Noun,7,1
재채기,Noun,4,1
재치,Noun,1,1
재탕하는게,Adjective,1,1
재택근무,Noun,1,1
재한,Modifier,10,1
재해,Noun,8,1
재활용,Noun,1,5
재활용,Noun,7,1
재획,Noun,4,1
잼,Noun,1,16
잼,Noun,2,18
잼,Noun,4,9
잼,Noun,6,3
잼,Noun,7,5
잼,Noun,8,10
잼,Noun,9,1
잼,Noun,10,30
잼겠어요,Verb,1,1
잼깨,Noun,8,1
잼깨,Noun,10,1
잼나게,Verb,6,1
잼나게,Verb,7,2
잼나게,Verb,8,5
잼나게,Verb,9,1
잼나게,Verb,10,7
잼나겠다,Verb,2,1
잼나고,Verb,10,1
잼나네,Verb,10,2
잼나네요,Verb,7,1
잼나네요,Verb,10,2
잼나는데요,Verb,10,1
잼나다고,Verb,8,1
잼나다고,Verb,9,1
잼나던데,Verb,10,1
잼나요,Verb,1,1
잼나요,Verb,8,2
잼나요,Verb,10,8
잼나용,Verb,10,1
잼나진,Verb,8,1
잼남,Noun,8,1
잼남,Noun,9,2
잼남,Noun,10,1
잼노,Verb,8,1
잼던데,Verb,10,1
잼던디,Verb,8,1
잼땅,Noun,8,1
잼민,Noun,1,1
잼비,Noun,1,1
잼습니다,Verb,6,1
잼썻는데,Noun,2,1
잼썻는디,Noun,7,1
잼썻음,Noun,10,1
잼업,Noun,7,1
잼었던것가,Verb,10,1
잼었음,Verb,6,1
잼이고요,Verb,9,1
잼이기만,Verb,8,1
잼이긴,Verb,10,1
잼이네요,Verb,10,1
잼이니깐,Verb,2,1
잼이던데,Verb,10,1
잼이랴,Verb,10,1
잼이었나,Verb,10,1
잼이었는데,Verb,8,1
잼이었는데,Verb,10,1
잼이었다면,Verb,6,1
잼이었어요,Verb,6,1
잼이었어요,Verb,9,1
잼이였는데,Verb,10,1
잼이였다고,Verb,10,1
잼이였습니다,Verb,8,1
잼이였어요,Verb,10,1
잼이였을거,Verb,7,1
잼이예요,Verb,10,1
잼이요,Verb,10,1
잼인것을,Verb,10,1
잼인디,Verb,10,1
잼있,Verb,1,1
잼있것다,Verb,1,1
잼있게,Verb,1,2
잼있게,Verb,6,3
잼있게,Verb,7,1
잼있게,Verb,8,5
잼있게,Verb,9,5
잼있게,Verb,10,12
잼있고,Verb,6,1
잼있고,Verb,10,1
잼있고만,Verb,10,1
잼있구만,Verb,10,1
잼있기,Verb,8,1
잼있네,Verb,1,2
잼있네,Verb,10,1
잼있네요,Verb,10,1
잼있는,Verb,8,2
잼있는,Verb,10,1
잼있는데,Verb,5,1
잼있는데,Verb,8,1
잼있는데,Verb,10,1
잼있다,Verb,2,3
잼있다,Verb,6,1
잼있다,Verb,10,1
잼있다고,Verb,2,1
잼있다는데,Verb,10,1
잼있더라,Verb,1,1
잼있던데,Verb,10,1
잼있던데요,Verb,10,2
잼있습니다,Verb,1,1
잼있습니다,Verb,10,1
잼있어,Verb,2,1
잼있어서,Verb,10,1
잼있어요,Verb,1,1
잼있어요,Verb,6,2
잼있어요,Verb,7,1
잼있어요,Verb,8,2
잼있어요,Verb,10,5
잼있어지려나,Verb,2,1
잼있었고,Verb,10,1
잼있었는데,Verb,1,1
잼있었는데,Verb,9,1
잼있었니,Verb,8,1
잼있었어요,Verb,10,3
잼있었을듯,Verb,1,1
잼있었음,Verb,8,1
잼있었음,Verb,10,2
잼있음,Verb,1,1
잼있음,Verb,2,1
잼있음,Verb,4,1
잼있음,Verb,7,1
잼있음,Verb,9,2
잼있음,Verb,10,2
잼있지는,Verb,6,1
잼짐,Noun,8,1
잼퍼,Verb,6,1
잽,Verb,1,1
잽인거,Verb,2,1
쟁겨두자,Noun,7,1
쟁났어,Noun,8,1
쟁여,Noun,8,1
쟁여놓,Noun,1,1
쟁이,Suffix,1,1
쟁이,Suffix,2,1
쟘비,Noun,5,1
쟘비,Noun,10,1
쟤,Noun,1,3
쟤,Noun,5,1
쟤,Noun,10,1
저,Determiner,1,52
저,Determiner,2,33
저,Determiner,3,4
저,Determiner,4,12
저,Determiner,5,10
저,Determiner,6,10
저,Determiner,7,7
저,Determiner,8,12
저,Determiner,9,3
저,Determiner,10,18
저,Modifier,1,4
저,Modifier,2,1
저,Modifier,4,1
저,Modifier,8,1
저,Modifier,10,1
저,Noun,1,61
저,Noun,2,36
저,Noun,3,5
저,Noun,4,19
저,Noun,5,12
저,Noun,6,46
저,Noun,7,33
저,Noun,8,68
저,Noun,9,32
저,Noun,10,136
저가,Noun,1,1
저가,Noun,10,1
저건,Noun,1,2
저걸,Noun,1,2
저격,Noun,1,1
저격,Noun,8,1
저격,Noun,10,4
저공,Noun,1,1
저금,Noun,6,1
저급,Noun,1,2
저급,Noun,2,1
저급하다,Adjective,8,1
저급한,Adjective,1,1
저급함,Adjective,4,1
저기,Noun,1,3
저기,Noun,4,1
저기,Noun,6,1
저기,Noun,7,1
저녁,Noun,1,7
저녁,Noun,4,1
저녁,Noun,8,2
저녁,Noun,9,1
저녁,Noun,10,1
저능,Noun,1,2
저딴,Modifier,2,1
저딴,Noun,1,1
저딴,Noun,2,1
저래,Adjective,1,5
저래,Adjective,2,1
저래,Adjective,3,1
저래,Adjective,4,1
저래,Adjective,10,1
저래랑,Adjective,9,1
저래로,Adjective,1,1
저랬는데,Adjective,4,1
저랬다,Adjective,1,1
저랬다,Adjective,2,1
저랬다,Adjective,4,1
저랬다가,Adjective,1,2
저러고,Verb,2,1
저러나,Verb,2,1
저러냐,Verb,5,1
저러네,Verb,8,1
저러는거야,Verb,2,1
저러는지,Verb,1,1
저러면,Verb,9,1
저러지,Verb,6,1
저러지,Verb,8,1
저러지,Verb,10,2
저럭,Noun,7,1
저런,Exclamation,7,1
저런,Modifier,1,2
저런,Modifier,2,2
저런,Modifier,3,1
저런,Modifier,4,1
저런,Modifier,5,1
저런,Modifier,7,2
저런,Modifier,8,2
저런,Modifier,10,5
저런,Noun,1,14
저런,Noun,2,13
저런,Noun,4,3
저런,Noun,5,1
저런,Noun,6,2
저런,Noun,8,4
저런,Noun,10,3
저런거,Verb,10,1
저런다고,Verb,2,1
저럴,Verb,4,1
저럴수도,Verb,10,1
저럼,Verb,1,1
저럼,Verb,4,1
저럼하게,Verb,1,1
저렇,Adjective,2,1
저렇,Adjective,10,1
저렇게,Adverb,1,13
저렇게,Adverb,2,9
저렇게,Adverb,3,1
저렇게,Adverb,4,3
저렇게,Adverb,6,2
저렇게,Adverb,7,1
저렇게,Adverb,8,3
저렇게,Adverb,9,1
저렇게,Adverb,10,7
저렇게는,Adjective,1,1
저렇고,Adjective,1,1
저렇다,Adjective,2,1
저렇지,Adjective,1,1
저력,Noun,1,1
저력,Noun,10,2
저렴하게,Adjective,1,1
저렴한,Adjective,6,1
저렴함에,Adjective,4,1
저렴해,Adjective,1,1
저리,Noun,1,5
저리,Noun,2,2
저리,Noun,6,1
저리,Noun,10,2
저만,Modifier,1,4
저만,Modifier,2,2
저만,Modifier,6,2
저만,Modifier,7,1
저만,Modifier,8,2
저만,Modifier,10,8
저번,Noun,1,1
저번,Noun,4,1
저번,Noun,8,1
저서,Noun,2,1
저스티스리그,Noun,1,1
저예산영화,Noun,1,4
저예산영화,Noun,2,4
저예산영화,Noun,3,1
저예산영화,Noun,4,1
저예산영화,Noun,8,1
저으,Noun,2,1
저절로,Noun,1,1
저절로,Noun,2,1
저절로,Noun,10,1
저주,Noun,1,15
저주,Noun,2,7
저주,Noun,3,1
저주,Noun,4,2
저주,Noun,5,1
저주,Noun,6,2
저주,Noun,8,1
저주,Noun,10,3
저지,Noun,8,1
저쩌,Noun,1,1
저쩌구,Noun,1,1
저하,Noun,2,1
저학년,Noun,2,1
저해,Noun,1,2
저혈압,Noun,1,1
저희,Noun,4,1
저희,Noun,10,4
적,Noun,1,23
적,Noun,2,3
적,Noun,4,3
적,Noun,5,2
적,Noun,6,1
적,Noun,8,3
적,Noun,9,1
적,Noun,10,3
적,Suffix,1,183
적,Suffix,2,57
적,Suffix,3,16
적,Suffix,4,48
적,Suffix,5,24
적,Suffix,6,60
적,Suffix,7,31
적,Suffix,8,89
적,Suffix,9,23
적,Suffix,10,142
적게,Verb,10,1
적고,Verb,8,1
적극,Noun,2,1
적극,Noun,8,1
적극,Noun,10,1
적기,Noun,2,1
적긴,Verb,10,1
적나라하게,Adjective,10,1
적는것,Verb,1,1
적는것도,Verb,5,1
적는게,Verb,2,1
적다,Verb,2,1
적다,Verb,6,1
적다는,Verb,4,1
적당,Noun,4,1
적당,Noun,5,1
적당,Noun,6,1
적당,Noun,10,1
적당하게,Adjective,10,1
적당하고,Adjective,2,1
적당하다,Adjective,6,1
적당하다고,Adjective,10,1
적당하다구,Adjective,5,1
적당하던데,Adjective,10,1
적당한,Adjective,1,1
적당한,Adjective,7,1
적당한,Adjective,8,6
적당한,Adjective,9,1
적당한,Adjective,10,2
적당한거,Adjective,8,2
적당한듯,Adjective,1,1
적당한듯,Adjective,6,1
적당할듯,Adjective,1,1
적당함,Adjective,1,1
적당함,Adjective,2,2
적당함,Adjective,5,1
적당함,Adjective,7,1
적당함,Adjective,8,1
적당해야하는데,Adjective,1,1
적당했고,Adjective,10,1
적당했습니다,Adjective,6,1
적당히,Adjective,1,7
적당히,Adjective,2,1
적당히,Adjective,5,1
적당히,Adjective,6,2
적당히,Adjective,7,4
적당히,Adjective,8,7
적당히,Adjective,10,6
적도,Noun,1,1
적도,Noun,10,1
적립금,Noun,1,2
적막하지,Adjective,1,1
적성,Noun,1,1
적성,Noun,2,1
적습니다,Verb,1,2
적습니다,Verb,2,1
적습니다,Verb,4,1
적어도,Adverb,1,7
적어도,Adverb,2,2
적어도,Adverb,4,1
적어도,Adverb,6,2
적어도,Adverb,7,1
적어서,Verb,6,1
적어야,Verb,2,1
적어요,Verb,2,1
적어져있는,Verb,1,1
적어주셨네,Verb,1,1
적었고,Verb,2,1
적었는데,Verb,1,1
적었는데,Verb,9,1
적었다,Verb,2,1
적용,Noun,1,2
적으면,Verb,2,1
적으셨던것,Verb,2,1
적은,Verb,1,13
적은,Verb,2,4
적은데,Verb,8,1
적을거다,Verb,1,1
적을게요,Verb,1,1
적음에도,Verb,3,1
적응,Noun,1,1
적응,Noun,2,1
적이긴,Verb,8,1
적이네요,Verb,8,1
적이네요,Verb,10,1
적이어야지,Verb,3,1
적이었음,Verb,10,1
적이지도,Verb,1,1
적인것도,Verb,1,1
적인것에,Verb,7,1
적인듯,Verb,5,1
적인듯이,Verb,1,1
적임,Noun,1,3
적임,Noun,2,1
적임,Noun,8,1
적임,Noun,9,1
적임,Noun,10,1
적자,Noun,2,1
적재적소,Noun,4,1
적절하게,Adjective,4,1
적절하게,Adjective,8,1
적절하게있고,Adjective,8,1
적절하다고,Adjective,6,1
적절한,Adjective,7,1
적절한,Adjective,8,1
적절한데,Adjective,8,1
적절할것,Adjective,10,1
적절히,Adjective,6,1
적절히,Adjective,8,1
적정한,Adjective,2,1
적품,Noun,2,1
적합,Noun,7,1
적합하다,Adjective,1,1
적합하다,Adjective,8,1
적합한,Adjective,4,1
적합한,Adjective,7,1
적합했어요,Adjective,9,1
전,Foreign,1,3
전,Foreign,2,1
전,Modifier,1,11
전,Modifier,2,3
전,Modifier,3,1
전,Modifier,4,1
전,Modifier,5,1
전,Modifier,6,1
전,Modifier,7,1
전,Modifier,8,1
전,Modifier,10,6
전,Noun,1,33
전,Noun,2,11
전,Noun,3,3
전,Noun,4,8
전,Noun,5,6
전,Noun,6,16
전,Noun,7,12
전,Noun,8,52
전,Noun,9,16
전,Noun,10,70
전개,Noun,1,81
전개,Noun,2,39
전개,Noun,3,8
전개,Noun,4,30
전개,Noun,5,11
전개,Noun,6,31
전개,Noun,7,17
전개,Noun,8,23
전개,Noun,9,5
전개,Noun,10,27
전개도,Noun,1,8
전개도,Noun,2,8
전개도,Noun,4,3
전개도,Noun,6,2
전개도,Noun,10,6
전격,Noun,10,1
전결,Noun,1,13
전결,Noun,2,6
전결,Noun,3,1
전결,Noun,4,3
전결,Noun,5,2
전결,Noun,6,4
전결,Noun,7,3
전결,Noun,8,1
전결,Noun,10,3
전계,Noun,8,1
전공,Noun,2,1
전공자,Noun,5,1
전과,Noun,2,1
전과,Noun,10,1
전국,Noun,1,3
전국,Noun,3,1
전국,Noun,6,1
전기,Noun,1,46
전기,Noun,2,19
전기,Noun,4,13
전기,Noun,5,2
전기,Noun,6,6
전기,Noun,7,2
전기,Noun,8,2
전기,Noun,10,1
전날,Noun,8,1
전달,Noun,1,9
전달,Noun,2,4
전달,Noun,3,1
전달,Noun,4,2
전달,Noun,6,3
전달,Noun,7,3
전달,Noun,8,4
전달,Noun,10,3
전대,Noun,10,1
전략,Noun,1,1
전만,Noun,4,1
전면,Noun,4,1
전무,Noun,1,1
전무하고,Adjective,6,1
전무한데,Adjective,1,1
전무했음,Adjective,1,1
전무후무,Noun,1,1
전문,Noun,1,3
전문,Noun,10,2
전문가,Noun,1,6
전문가,Noun,6,1
전문가,Noun,7,1
전문성,Noun,1,1
전반,Noun,1,4
전반,Noun,2,4
전반,Noun,3,1
전반,Noun,4,1
전반,Noun,5,1
전반,Noun,6,4
전반,Noun,9,1
전반,Noun,10,1
전방,Noun,8,1
전부,Noun,1,38
전부,Noun,2,14
전부,Noun,3,3
전부,Noun,4,7
전부,Noun,5,1
전부,Noun,6,2
전부,Noun,7,2
전부,Noun,8,3
전부,Noun,9,2
전부,Noun,10,4
전사,Noun,1,1
전사,Noun,2,1
전사,Noun,4,1
전생,Noun,2,1
전생,Noun,10,1
전설,Noun,1,3
전설,Noun,2,3
전설,Noun,4,2
전설,Noun,6,1
전설,Noun,7,1
전설,Noun,8,1
전설,Noun,9,1
전설,Noun,10,2
전설의고향,Noun,2,1
전성기,Noun,1,1
전세,Noun,2,1
전세,Noun,10,1
전세계,Noun,1,8
전세계,Noun,2,1
전세계,Noun,8,1
전세계,Noun,10,2
전시작전권,Noun,2,1
전안,Noun,6,1
전에,Foreign,1,3
전에,Foreign,2,4
전에,Foreign,4,1
전에,Foreign,5,1
전에,Foreign,10,2
전에나나올법한영화,Foreign,4,1
전역,Noun,1,1
전염,Noun,6,1
전염,Noun,8,1
전염,Noun,10,1
전염병,Noun,1,1
전염병,Noun,7,1
전염병,Noun,8,1
전염병,Noun,10,3
전용,Noun,1,1
전용,Noun,2,1
전율,Noun,1,1
전율,Noun,2,1
전으로,Foreign,1,1
전의,Noun,4,1
전이,Noun,7,1
전인,Noun,1,2
전임,Noun,2,1
