형태소,품사,분류,카운트
있으면,Adjective,1,1
있으면,Adjective,6,1
있으면,Adjective,7,1
있으면,Adjective,10,2
있으면서도,Adjective,7,1
있을,Adjective,7,1
있을,Adjective,8,1
있을,Adjective,9,1
있을,Adjective,10,2
있을거,Adjective,9,1
있을것,Adjective,8,1
있을까,Adjective,7,1
있을까,Adjective,10,1
있을꺼야,Adjective,9,1
있음,Adjective,7,2
있음,Adjective,8,2
있음,Adjective,10,2
있죠,Adjective,10,1
있지,Adjective,4,1
있지,Adjective,10,2
있지도,Adjective,4,1
있지만,Adjective,6,1
있지만,Adjective,7,4
있지만,Adjective,8,1
있지만,Adjective,9,2
잊어,Verb,8,1
잊을,Verb,10,1
잊을만,Verb,10,1
잊을수가,Verb,9,1
자,Noun,5,1
자,Noun,8,2
자,Noun,9,1
자,Noun,10,2
자,Suffix,4,1
자,Suffix,6,1
자,Suffix,8,1
자,Suffix,9,6
자,Suffix,10,3
자강,Noun,6,1
자격,Noun,10,1
자고,Noun,1,1
자극,Noun,1,1
자극,Noun,7,1
자극,Noun,8,1
자극,Noun,10,2
자꾸,Noun,6,1
자꾸,Noun,7,1
자도,Noun,8,1
자동차,Noun,8,1
자란,Verb,2,1
자르다,Verb,8,1
자리,Noun,5,1
자리,Noun,8,1
자본,Noun,8,1
자빠졌냐,Verb,1,1
자빠졌다,Verb,4,1
자살,Noun,7,1
자아내긴,Verb,7,1
자아냈다,Verb,6,1
자연스럽고,Adjective,10,1
자연재해,Noun,10,1
자전거,Noun,10,1
자제,Noun,7,1
자지,Noun,6,1
자체,Noun,1,1
자체,Noun,4,1
자체,Noun,7,1
자체,Noun,8,1
자체,Noun,9,2
자체,Noun,10,5
자하,Noun,8,1
자하,Noun,10,1
작,Modifier,2,1
작,Modifier,10,5
작,Noun,4,1
작,Noun,9,2
작,Noun,10,2
작가,Noun,3,1
작년,Noun,7,1
작다,Adjective,7,1
작렬,Noun,5,1
작렬,Noun,10,1
작아지고,Verb,7,1
작위,Noun,1,1
작을,Foreign,8,1
작품,Noun,1,1
작품,Noun,6,2
작품,Noun,7,8
작품,Noun,8,5
작품,Noun,9,9
작품,Noun,10,36
잔뜩,Noun,6,1
잔뜩,Noun,9,1
잔악한,Adjective,4,1
잔악할,Adjective,9,1
잔악함에,Adjective,7,1
잔인,Noun,10,3
잔인성,Noun,10,1
잔인하게,Adjective,8,1
잔인하고,Adjective,7,1
잔인하고,Adjective,10,3
잔인하기,Adjective,10,1
잔인하긴,Adjective,8,1
잔인하지,Adjective,8,1
잔인하지,Adjective,10,1
잔인하지도,Adjective,8,1
잔인한,Adjective,7,1
잔인한,Adjective,8,2
잔인한,Adjective,9,2
잔인한,Adjective,10,4
잔인한게,Adjective,10,1
잔인한면이,Adjective,7,1
잔인함,Noun,1,1
잔인함,Noun,4,1
잔인함,Noun,7,3
잔인함,Noun,8,3
잔인함,Noun,10,1
잔인합니다,Adjective,9,1
잔임함,Noun,8,1
잔잔한,Adjective,5,1
잔잔한,Adjective,8,1
잔잔함,Adjective,4,1
잔혹,Noun,8,1
잔혹하게,Adjective,8,1
잔혹함,Adjective,8,1
잔혹함이,Adjective,10,1
잘,Verb,1,1
잘,Verb,4,1
잘,Verb,6,3
잘,Verb,7,4
잘,Verb,8,11
잘,Verb,9,4
잘,Verb,10,21
잘,VerbPrefix,1,1
잘,VerbPrefix,2,2
잘,VerbPrefix,4,1
잘,VerbPrefix,7,2
잘,VerbPrefix,8,2
잘,VerbPrefix,9,5
잘,VerbPrefix,10,14
잘가다가,Verb,8,1
잘나가다,Verb,6,1
잘만,Noun,8,2
잘만,Noun,9,1
잘만,Noun,10,4
잘생김,Adjective,1,1
잘생김,Adjective,8,1
잘하,Verb,10,1
잘한,Verb,8,1
잠,Noun,1,2
잠깐,Noun,9,1
잠이오는건,Verb,2,1
잠재,Noun,10,1
잠제,Noun,10,1
잡,Noun,2,1
잡,Noun,10,1
잡기,Noun,10,1
잡아,Verb,8,1
잡았다,Verb,8,1
잡았으나,Verb,6,1
잡은,Verb,9,1
잡히면,Verb,8,1
잣,Noun,10,1
잤,Verb,1,1
장,Suffix,4,1
장,Suffix,10,1
장난,Noun,1,1
장난,Noun,9,1
장난,Noun,10,1
장르,Noun,3,1
장르,Noun,4,1
장르,Noun,5,1
장르,Noun,6,3
장르,Noun,7,1
장르,Noun,8,4
장르,Noun,9,5
장르,Noun,10,6
장면,Noun,1,2
장면,Noun,4,2
장면,Noun,5,2
장면,Noun,6,1
장면,Noun,7,2
장면,Noun,8,4
장면,Noun,9,2
장면,Noun,10,7
장보기,Noun,10,1
장식,Noun,8,1
재,Noun,7,2
재,Noun,9,1
재,Noun,10,1
재나요,Verb,10,1
재미,Noun,1,6
재미,Noun,2,1
재미,Noun,3,1
재미,Noun,4,1
재미,Noun,5,4
재미,Noun,6,2
재미,Noun,7,5
재미,Noun,8,3
재미,Noun,9,4
재미,Noun,10,22
재미나,Noun,7,1
재미나,Noun,10,1
재미없게,Adjective,2,1
재미없게,Adjective,4,1
재미없겠고,Adjective,8,1
재미없겠지만,Adjective,8,1
재미없고,Adjective,6,1
재미없네,Adjective,1,1
재미없네요,Adjective,1,1
재미없는,Adjective,1,1
재미없는,Adjective,10,1
재미없는듯,Adjective,8,1
재미없는디,Adjective,2,1
재미없다,Adjective,1,5
재미없다,Adjective,2,1
재미없다,Adjective,3,2
재미없다,Adjective,4,2
재미없다,Adjective,10,1
재미없다고,Adjective,9,1
재미없다고,Adjective,10,1
재미없다는,Adjective,4,1
재미없다는,Adjective,10,1
재미없다면,Adjective,10,1
재미없던데,Adjective,1,1
재미없던데,Adjective,2,1
재미없어,Adjective,1,3
재미없어,Adjective,5,1
재미없어서,Adjective,1,1
재미없어요,Adjective,1,1
재미없었어,Adjective,5,1
재미없었음,Adjective,3,1
재미없었지,Adjective,4,1
재미없을,Adjective,1,1
재미없을것,Adjective,10,1
재미없음,Adjective,1,3
재미없음,Adjective,5,2
재미없지도,Adjective,8,1
재미있,Adjective,10,1
재미있게,Adjective,2,1
재미있게,Adjective,7,1
재미있게,Adjective,8,3
재미있게,Adjective,9,2
재미있게,Adjective,10,7
재미있고,Adjective,7,1
재미있고,Adjective,10,2
재미있네,Adjective,8,1
재미있는,Adjective,9,1
재미있는,Adjective,10,2
재미있는건,Adjective,8,1
재미있는데,Adjective,5,1
재미있는데,Adjective,8,1
재미있는데,Adjective,10,1
재미있다,Adjective,5,1
재미있다,Adjective,7,1
재미있다,Adjective,10,5
재미있다가,Adjective,7,1
재미있습니다,Adjective,10,2
재미있어요,Adjective,10,1
재미있었거든요,Adjective,10,1
재미있었는데,Adjective,5,1
재미있었다,Adjective,7,1
재미있었다,Adjective,10,1
재미있었어용,Adjective,8,1
재미있었음,Adjective,8,2
재미있었음,Adjective,10,2
재미있을까,Adjective,10,1
재미있음,Adjective,7,1
재미있음,Adjective,10,1
재밋,Noun,6,1
재밋,Noun,8,2
재밋,Noun,10,2
재밋네,Noun,10,1
재밋다,Noun,10,3
재밋습니,Noun,10,1
재밋어,Noun,8,1
재밋어욬,Noun,10,1
재밋었,Noun,8,1
재밋었는데,Noun,6,1
재밌게,Adjective,1,1
재밌게,Adjective,5,2
재밌게,Adjective,6,2
재밌게,Adjective,8,6
재밌게,Adjective,9,5
재밌게,Adjective,10,14
재밌고,Adjective,10,4
재밌구,Adjective,10,1
재밌구만,Adjective,10,1
재밌긴,Adjective,7,1
재밌네,Adjective,9,1
재밌네,Adjective,10,4
재밌네요,Adjective,10,3
재밌는,Adjective,9,2
재밌는,Adjective,10,3
재밌는데,Adjective,10,1
재밌는디,Adjective,10,1
재밌다,Adjective,1,1
재밌다,Adjective,7,1
재밌다,Adjective,8,6
재밌다,Adjective,9,6
재밌다,Adjective,10,13
재밌다고,Adjective,9,1
재밌다고,Adjective,10,1
재밌다는,Adjective,1,3
재밌다는,Adjective,2,1
재밌다는거야,Adjective,1,1
재밌다도,Adjective,8,1
재밌더라,Adjective,10,1
재밌던데,Adjective,10,2
재밌습니다,Adjective,9,1
재밌습니다,Adjective,10,3
재밌어,Adjective,7,1
재밌어,Adjective,9,1
재밌어,Adjective,10,1
재밌어서,Adjective,7,1
재밌어요,Adjective,1,1
재밌어요,Adjective,10,2
재밌었는데,Adjective,6,1
재밌었는데,Adjective,7,1
재밌었는데,Adjective,10,1
재밌었다,Adjective,5,1
재밌었다,Adjective,8,1
재밌었다,Adjective,9,1
재밌었다,Adjective,10,5
재밌었습니다,Adjective,9,1
재밌었어요,Adjective,9,1
재밌었어요,Adjective,10,1
재밌었음,Adjective,6,1
재밌었음,Adjective,7,1
재밌었음,Adjective,10,1
재밌음,Adjective,3,1
재밌음,Adjective,8,4
재밌음,Adjective,9,1
재밌음,Adjective,10,6
재밌지만,Adjective,8,1
재밍벗어,Noun,1,1
재및,Noun,9,1
재앙,Noun,8,1
재앙,Noun,10,3
재일,Noun,9,1
재일,Noun,10,1
재탄생,Noun,10,1
잼,Noun,1,1
잼,Noun,8,1
잼,Noun,9,2
잼,Noun,10,7
잼나게,Verb,9,2
잼나게,Verb,10,1
잼나긴,Verb,10,1
잼나는데,Verb,6,1
잼나지만,Verb,9,1
잼뜸,Noun,10,1
잼밌는,Noun,10,1
잼슴,Noun,6,1
잼썻기때문,Noun,10,1
잼있게,Verb,5,1
잼있게,Verb,10,2
잼있나,Verb,10,1
잼있네요,Verb,6,1
잼있넹,Noun,7,1
잼있는,Verb,8,1
잼있는,Verb,9,1
잼있는데,Verb,7,1
잼있다,Verb,8,1
잼있다,Verb,10,1
잼있다는,Verb,2,1
잼있던데,Verb,7,1
잼있어요,Verb,8,1
잼있엇음,Noun,10,1
잼있었어용,Verb,9,1
잼있음,Verb,8,1
잼있음,Verb,9,1
잼있음,Verb,10,14
쟁이,Suffix,9,1
저,Determiner,1,5
저,Determiner,3,1
저,Determiner,4,3
저,Determiner,5,1
저,Determiner,6,3
저,Determiner,7,5
저,Determiner,8,4
저,Determiner,9,2
저,Determiner,10,15
저,Modifier,5,2
저,Modifier,7,1
저,Modifier,10,3
저,Noun,2,1
저,Noun,7,1
저,Noun,8,1
저,Noun,10,7
저글링,Noun,7,1
저급,Noun,10,1
저런,Modifier,8,1
저런,Modifier,10,1
저런,Noun,5,1
저런,Noun,6,1
저럴까,Verb,10,1
저럼,Verb,10,1
저렇게,Adverb,8,2
저렇게,Adverb,9,3
저렴한,Adjective,9,1
저리,Noun,2,1
저리,Noun,3,1
저주,Noun,1,4
저주,Noun,2,1
저주,Noun,4,2
저주,Noun,5,3
저주,Noun,6,4
저주,Noun,7,8
저주,Noun,8,12
저주,Noun,9,13
저주,Noun,10,53
적,Noun,6,1
적,Noun,10,3
적,Suffix,1,4
적,Suffix,2,2
적,Suffix,4,2
적,Suffix,5,3
적,Suffix,6,7
적,Suffix,7,17
적,Suffix,8,22
적,Suffix,9,20
적,Suffix,10,64
적게,Verb,7,1
적게,Verb,8,1
적고,Verb,2,1
적극,Noun,10,1
적나라하게,Adjective,9,1
적나라하게,Adjective,10,1
적당,Noun,6,1
적당,Noun,7,2
적당,Noun,8,1
적당,Noun,9,1
적당하다,Adjective,6,1
적당하다고,Adjective,1,1
적대시,Noun,8,1
적더라도,Verb,9,1
적막,Noun,10,1
적막한,Adjective,7,1
적막한,Adjective,8,1
적어도,Adverb,1,1
적어도,Adverb,9,1
적어도,Adverb,10,6
적었지만,Verb,8,1
적은,Verb,10,3
적응,Noun,7,1
적이면서도,Verb,10,1
적이있을까,Verb,6,1
적임,Noun,9,1
적절하게,Adjective,9,1
적절한,Adjective,7,1
적절한,Adjective,8,1
적절함,Adjective,10,1
전,Foreign,8,1
전,Foreign,10,1
전,Noun,1,1
전,Noun,2,1
전,Noun,4,1
전,Noun,6,2
전,Noun,7,2
전,Noun,8,1
전,Noun,10,3
전개,Noun,1,4
전개,Noun,2,1
전개,Noun,6,2
전개,Noun,7,4
전개,Noun,8,1
전개,Noun,10,2
전과,Noun,8,1
전달,Noun,1,2
전달,Noun,7,4
전력,Noun,10,1
전망,Noun,10,1
전반,Noun,7,1
전부,Noun,1,1
전부,Noun,10,2
전설,Noun,4,3
전설,Noun,7,2
전설,Noun,8,1
전설,Noun,9,2
전설,Noun,10,5
전속력,Noun,8,1
전신,Noun,10,1
전에,Foreign,10,1
전염,Noun,1,1
전염,Noun,5,1
전염,Noun,8,1
전의,Noun,7,1
전이,Noun,6,1
전이,Noun,9,1
전작,Noun,7,1
전쟁,Noun,9,2
전쟁,Noun,10,1
전체,Noun,6,1
전체,Noun,8,1
전체,Noun,9,1
전체,Noun,10,2
전통,Noun,8,2
전편,Noun,10,1
전하,Noun,1,2
전하,Noun,6,1
전하,Noun,7,1
전하,Noun,8,1
전하,Noun,10,2
전혀,Noun,1,1
전혀,Noun,4,1
전혀,Noun,8,1
전혀,Noun,9,1
전혀,Noun,10,2
절,Noun,2,1
절감,Noun,5,1
절대,Noun,1,1
절대,Noun,5,1
절대,Noun,7,1
절대,Noun,10,3
절대로,Noun,1,1
절로,Noun,9,1
절망,Noun,8,2
절묘한,Adjective,10,1
절미,Noun,10,1
절박,Noun,7,1
절실,Noun,10,1
절정,Noun,7,1
절제,Noun,8,1
점,Noun,1,5
점,Noun,3,2
점,Noun,4,3
점,Noun,5,2
점,Noun,6,4
점,Noun,7,8
점,Noun,8,8
점,Noun,9,4
점,Noun,10,70
점도,Noun,1,2
점도,Noun,7,1
점도,Noun,10,4
점수,Noun,4,2
점수,Noun,5,1
점수,Noun,9,1
점수,Noun,10,5
점안,Noun,1,1
점점,Noun,6,2
점점,Noun,10,1
점주,Noun,1,1
점주,Noun,10,2
점준,Noun,10,2
접,Noun,3,1
접근,Noun,7,1
접하게만,Verb,10,1
접함,Noun,1,2
접함,Noun,4,1
정도,Noun,1,2
정도,Noun,2,1
정도,Noun,3,1
정도,Noun,6,1
정도,Noun,7,4
정도,Noun,8,4
정도,Noun,9,4
정도,Noun,10,13
정말,Noun,1,11
정말,Noun,2,1
정말,Noun,4,2
정말,Noun,5,1
정말,Noun,6,2
정말,Noun,7,2
정말,Noun,8,6
정말,Noun,9,10
정말,Noun,10,52
정말로,Adverb,10,2
정망,Noun,10,1
정보,Noun,8,1
정상,Noun,10,1
정상인,Noun,10,1
정서,Noun,6,1
정석,Noun,10,2
정수,Noun,5,1
정신병,Noun,10,1
정은영,Noun,1,1
정의,Noun,7,1
정의,Noun,8,1
정이,Noun,6,1
정점,Noun,10,2
정차,Noun,5,1
정체,Noun,5,1
정해진,Noun,10,1
정확하다,Adjective,8,1
정확한,Adjective,8,1
정확히,Adjective,8,1
정확히,Adjective,10,1
젖,Noun,1,1
제,Modifier,7,2
제,Modifier,10,2
제,Noun,8,1
제,Noun,10,7
제대로,Noun,1,1
제대로,Noun,4,1
제대로,Noun,8,2
제대로,Noun,9,1
제대로,Noun,10,5
제로,Noun,1,2
제로,Noun,4,3
제로,Noun,5,1
제목,Noun,10,2
제발,Noun,10,3
제법,Noun,7,1
제일,Noun,4,2
제일,Noun,7,1
제일,Noun,8,3
제일,Noun,9,4
제일,Noun,10,15
제작,Noun,10,2
제작발표회,Noun,8,1
제작비,Noun,5,1
제작사,Noun,10,1
젠장,Noun,10,1
젤,Noun,3,1
젤,Noun,8,5
젤,Noun,10,2
조,Modifier,1,1
조,Modifier,10,3
조,Noun,10,2
조,Suffix,9,2
조금,Noun,5,1
조금,Noun,6,1
조금,Noun,8,3
조금,Noun,9,1
조금,Noun,10,2
조아,Adverb,10,1
조아하고,Verb,5,1
조연,Noun,1,1
조연,Noun,5,1
조연,Noun,8,1
조용한,Adjective,4,1
조용한,Adjective,10,1
조용한거리,Adjective,7,1
조절,Noun,10,2
조지,Noun,8,3
조지,Noun,9,1
조지,Noun,10,4
조합,Noun,8,1
조형,Noun,1,1
조혜련,Noun,9,1
조화,Noun,8,1
조화,Noun,10,1
족,Noun,1,1
존나,Noun,1,3
존나,Noun,8,1
존나,Noun,9,1
존나,Noun,10,3
존내,Noun,8,1
존내,Noun,9,1
존내,Noun,10,1
존비,Noun,10,1
존엄성,Noun,8,1
존재,Noun,1,1
존재,Noun,7,1
존재,Noun,8,3
존재,Noun,9,2
존재,Noun,10,4
존잼,Noun,10,1
존잼업,Noun,1,1
존중,Noun,10,1
졸다가,Verb,1,2
졸라,Noun,1,2
졸라,Noun,10,1
졸려,Verb,4,1
졸려요,Verb,6,1
졸리,Noun,7,1
졸앗다,Verb,1,1
졸작,Noun,5,2
졸작,Noun,6,1
졸잼,Noun,10,1
좀,Noun,1,3
좀,Noun,3,1
좀,Noun,5,4
좀,Noun,6,5
좀,Noun,7,19
좀,Noun,8,9
좀,Noun,9,6
좀,Noun,10,11
좀더,Noun,7,2
좀더,Noun,8,1
좀더,Noun,10,3
좀마라,Adjective,1,1
좀비,Noun,1,31
좀비,Noun,2,6
좀비,Noun,3,4
좀비,Noun,4,22
좀비,Noun,5,21
좀비,Noun,6,35
좀비,Noun,7,99
좀비,Noun,8,166
좀비,Noun,9,132
좀비,Noun,10,467
좀비랜드,Noun,10,2
좀비쩌,Noun,7,1
좀있고,Adjective,7,1
좀하렴,Adjective,10,1
종,Noun,10,1
종간,Noun,8,1
종말,Noun,8,2
종말,Noun,10,3
종족,Noun,4,1
종종,Noun,7,1
종합,Noun,3,1
종횡무진,Noun,8,1
좇기,Noun,8,1
좇는,Noun,8,1
좋,Adjective,10,1
좋게,Adjective,1,2
좋겟네요,Adjective,10,1
좋겠음,Adjective,10,1
좋고,Adjective,3,1
좋고,Adjective,7,2
좋고,Adjective,8,1
좋고,Adjective,9,1
좋고,Adjective,10,4
좋구,Adjective,10,1
좋네,Adjective,7,1
좋네,Adjective,10,1
좋네요,Adjective,7,1
좋네요,Adjective,9,2
좋네요,Adjective,10,1
좋다,Adjective,7,3
좋다,Adjective,8,5
좋다,Adjective,9,5
좋다,Adjective,10,7
좋다고,Adjective,6,1
좋다고,Adjective,10,1
좋다냐,Adjective,7,1
좋다니,Adjective,10,1
좋다면,Adjective,6,1
좋아,Adjective,8,1
좋아,Adjective,9,1
좋아서,Adjective,6,1
좋아서,Adjective,10,1
좋아여,Adjective,10,1
좋아요,Adjective,7,1
좋아요,Adjective,9,1
좋아요,Adjective,10,1
좋아하게,Adjective,8,1
좋아하게,Adjective,10,1
좋아하네,Adjective,5,1
좋아하는,Adjective,1,1
좋아하는,Adjective,4,1
좋아하는,Adjective,8,1
좋아하는,Adjective,9,1
좋아하는,Adjective,10,10
좋아하는데,Adjective,6,2
좋아하는데,Adjective,9,1
좋아하는데,Adjective,10,1
좋아하시는,Adjective,5,1
좋아하신다면,Adjective,10,1
좋아한다면,Adjective,6,1
좋아한다면,Adjective,7,2
좋아한다면,Adjective,8,1
좋아할,Adjective,10,1
좋아함,Adjective,10,1
좋아해서,Adjective,7,1
좋아해서,Adjective,8,1
좋아해서,Adjective,10,1
좋앗다,Adjective,8,1
좋았는데,Adjective,4,1
좋았는데,Adjective,6,2
좋았는데,Adjective,7,2
좋았는데,Adjective,8,1
좋았다,Adjective,3,1
좋았다,Adjective,5,3
좋았다,Adjective,6,1
좋았다,Adjective,7,4
좋았다,Adjective,8,2
좋았다,Adjective,9,2
좋았다,Adjective,10,5
좋았다는,Adjective,7,1
좋았다면,Adjective,7,1
좋았습니다,Adjective,8,1
좋았어,Adjective,7,1
좋았어요,Adjective,8,1
좋았어요,Adjective,10,1
좋았을지도,Adjective,1,1
좋았을텐데,Adjective,9,1
좋았을텐데요,Adjective,1,1
좋았음,Adjective,4,1
좋았음,Adjective,8,3
좋았지만,Adjective,4,2
좋았지만,Adjective,5,2
좋으나,Adjective,5,3
좋은,Adjective,1,1
좋은,Adjective,2,1
좋은,Adjective,4,3
좋은,Adjective,8,2
좋은,Adjective,9,3
좋은,Adjective,10,6
좋은걸,Adjective,10,1
좋은데,Adjective,1,1
좋은데,Adjective,5,1
좋은데,Adjective,7,1
좋은데,Adjective,8,1
좋은데,Adjective,10,1
좋을까,Adjective,9,1
좋을까,Adjective,10,1
좋을듯,Adjective,10,1
좋음,Adjective,5,1
좋음,Adjective,7,1
좋음,Adjective,8,2
좋음,Adjective,9,2
좋음,Adjective,10,5
좋지만,Adjective,7,2
좋진,Adjective,10,1
좌,Noun,10,1
죄,Noun,8,1
죠,Josa,10,5
죵,Noun,10,1
주,Modifier,1,5
주,Modifier,4,4
주,Modifier,5,3
주,Modifier,6,7
주,Modifier,7,7
주,Modifier,8,9
주,Modifier,9,12
주,Modifier,10,37
주,Noun,1,1
주,Noun,5,1
주,Noun,6,1
주,Noun,7,1
주,Noun,8,2
주,Noun,9,2
주,Noun,10,5
주가,Noun,1,2
주가,Noun,4,2
주가,Noun,5,1
주가,Noun,7,2
주가,Noun,8,2
주고,Verb,10,3
주고받던,Verb,9,1
주기,Noun,10,1
주기도,Noun,7,2
주긴,Verb,7,1
주네,Noun,10,1
주년,Noun,10,1
주는,Verb,8,2
주는,Verb,9,1
주는,Verb,10,4
주는게,Verb,10,1
주는데,Verb,1,1
주는데,Verb,7,1
주도,Noun,9,1
주도,Noun,10,1
주러,Verb,10,1
주려는,Verb,6,1
주려다가,Verb,5,1
주류,Noun,8,1
주변,Noun,10,1
주보,Noun,10,1
주요,Modifier,10,1
주의,Noun,6,1
주의,Noun,9,1
주의,Noun,10,1
주인공,Noun,1,7
주인공,Noun,3,2
주인공,Noun,4,1
주인공,Noun,5,4
주인공,Noun,6,4
주인공,Noun,7,3
주인공,Noun,8,8
주인공,Noun,9,5
주인공,Noun,10,14
주자,Noun,10,1
주전,Noun,8,1
주제,Noun,4,2
주제,Noun,5,1
주제,Noun,10,1
주제가,Noun,6,1
주지,Noun,10,2
죽,Noun,4,1
죽,Noun,7,1
죽,Noun,8,1
죽,Noun,9,1
죽,Noun,10,3
죽고,Verb,9,2
죽고,Verb,10,2
죽구,Verb,6,1
죽기전에,Verb,9,1
죽기전에,Verb,10,1
죽네,Verb,10,1
죽는,Verb,8,3
죽는다,Verb,10,1
죽어가는,Verb,2,1
죽어야,Verb,1,1
죽었다,Verb,7,1
죽었다,Verb,10,1
죽여야만,Verb,10,2
죽여줘요,Verb,10,1
죽은,Verb,8,1
죽은,Verb,10,2
죽음,Noun,7,1
죽음,Noun,10,1
죽이는,Verb,9,3
죽이는,Verb,10,3
죽이는건,Verb,8,1
죽이는건,Verb,9,1
죽이는걸,Verb,8,1
죽이는것이,Verb,5,1
죽이는게,Verb,4,1
죽이는군,Verb,7,1
죽인다,Verb,10,1
죽일,Verb,8,1
죽일꺼,Verb,8,1
준,Noun,8,1
준,Noun,9,1
준,Noun,10,5
준다,Verb,10,3
줄,Noun,1,1
줄,Noun,4,1
줄,Noun,7,2
줄,Noun,8,3
줄,Noun,10,4
줄거리,Noun,3,2
줄거리,Noun,5,1
줄거리,Noun,6,1
줄거리,Noun,7,1
줄거리,Noun,8,1
줄거리,Noun,10,2
줌,Noun,8,1
줌,Noun,10,3
줍니다,Verb,1,1
줍니다,Verb,10,2
중,Noun,1,1
중,Noun,7,3
중,Noun,8,3
중,Noun,9,9
중,Noun,10,32
중,Suffix,1,5
중,Suffix,3,1
중,Suffix,4,3
중,Suffix,7,1
중,Suffix,8,11
중,Suffix,9,22
중,Suffix,10,57
중간,Noun,2,1
중간,Noun,5,2
중간,Noun,6,1
중간,Noun,7,2
중간,Noun,8,5
중간,Noun,9,2
중간,Noun,10,2
중국산,Noun,10,1
중반,Noun,4,1
중반,Noun,6,5
중반,Noun,7,5
중반,Noun,8,4
중반,Noun,9,1
중세시대,Noun,10,1
중심,Noun,5,1
중요한거,Adjective,8,1
줘,Verb,10,1
줘라,Verb,10,1
줘서,Verb,5,1
줘야지,Verb,9,1
줘야지,Verb,10,1
줫까,Noun,1,1
줬나,Verb,7,1
줬을,Verb,7,1
쥐,Noun,10,2
즉,Noun,7,1
즐,Noun,7,1
즐거워하는,Adjective,8,1
즐겁게,Adjective,7,1
즐기더군요,Verb,8,1
즐기자,Verb,10,1
즐길,Verb,7,1
즐길수있는,Verb,8,1
증,Noun,9,1
증말,Noun,10,1
증오,Noun,9,1
지,Josa,1,1
지,Josa,2,4
지,Josa,4,1
지,Josa,5,2
지,Josa,6,1
지,Josa,7,1
지,Josa,9,2
지,Josa,10,11
지,Modifier,1,1
지,Modifier,9,1
지,Modifier,10,1
지,Verb,1,2
지,Verb,10,1
지가,Verb,5,1
지겨워,Adjective,10,1
지겹다,Adjective,7,1
지겹다,Adjective,8,1
지겹도록,Adjective,10,1
지겹지,Adjective,7,1
지구,Noun,10,2
지극히,Adverb,8,1
지금,Noun,1,2
지금,Noun,4,1
지금,Noun,7,1
지금,Noun,8,1
지금,Noun,9,3
지금,Noun,10,13
지나,Noun,9,1
지나고,Verb,1,1
지나니,Verb,8,1
지나도,Verb,10,1
지나치는데,Verb,10,1
지나치려다,Verb,10,1
지나칠수,Verb,1,1
지낼,Verb,10,1
지네,Noun,7,1
지는,Josa,6,1
지는,Josa,7,1
지능,Noun,7,1
지니,Noun,7,1
지다,Noun,5,1
지도,Noun,8,1
지루,Noun,1,3
지루,Noun,5,1
지루,Noun,7,1
지루하게,Adjective,2,1
지루하게,Adjective,4,1
지루하게,Adjective,6,1
지루하고,Adjective,1,3
지루하고,Adjective,3,1
지루하고,Adjective,4,2
지루하고,Adjective,6,1
지루하고,Adjective,8,1
지루하군,Adjective,7,1
지루하긴,Adjective,6,1
지루하긴,Adjective,10,1
지루하네,Adjective,6,1
지루하다,Adjective,2,1
지루하다,Adjective,5,2
지루하다,Adjective,7,3
지루하다,Adjective,8,1
지루하던데,Adjective,7,1
지루하면서도,Adjective,8,1
지루하지,Adjective,3,1
지루하지,Adjective,8,1
지루하지,Adjective,10,1
지루하지만,Adjective,9,1
지루한,Adjective,4,1
지루한,Adjective,6,2
지루한,Adjective,7,3
지루한,Adjective,10,1
지루한건,Adjective,3,1
지루한건,Adjective,7,1
지루한것,Adjective,6,1
지루한듯,Adjective,5,1
지루한지,Adjective,6,1
지루할수도,Adjective,7,1
지루함,Noun,1,2
지루함,Noun,2,1
지루함,Noun,4,2
지루함,Noun,5,1
지루함,Noun,6,2
지루함,Noun,8,1
지루해,Adjective,1,1
지루해서,Adjective,1,2
지루했다,Adjective,1,1
지루했다,Adjective,5,1
지루했다,Adjective,6,1
지루했음,Adjective,6,1
지리,Noun,7,1
지리겠지만,Verb,9,1
지리고요,Verb,10,1
지리는,Verb,7,1
지림,Verb,9,1
지림,Verb,10,1
지만,Josa,5,1
지만,Josa,7,2
지만,Josa,8,5
지만,Josa,9,2
지만,Josa,10,4
지어,Verb,6,1
지엠,Noun,1,1
지옥,Noun,8,1
지자체,Noun,5,1
지적,Noun,10,1
지젼,Noun,10,1
지존,Noun,10,3
지쳐잘,Verb,1,1
지평,Noun,7,1
지평,Noun,9,1
지평,Noun,10,1
직접,Noun,10,1
직하다,Adjective,6,1
진,Noun,5,1
진,Noun,10,1
진리,Noun,9,1
진리,Noun,10,1
진부하고,Adjective,1,1
진부하지,Adjective,10,1
진부한,Adjective,1,1
진부한,Adjective,10,1
진심,Noun,2,1
진심,Noun,10,2
진압,Noun,4,1
진영화,Noun,7,1
진영화,Noun,9,1
진자,Noun,10,1
진정,Noun,6,1
진정,Noun,9,1
진정,Noun,10,2
진정한,Adjective,9,1
진지하고,Adjective,9,1
진지함,Adjective,7,1
진짜,Noun,1,13
진짜,Noun,2,1
진짜,Noun,5,4
진짜,Noun,6,1
진짜,Noun,8,8
진짜,Noun,9,2
진짜,Noun,10,31
진짜재밋,Noun,10,1
진행,Noun,2,1
진행,Noun,6,1
진행,Noun,7,1
진행,Noun,10,1
진화,Noun,9,1
질,Noun,3,1
질,Noun,8,1
질감,Noun,9,1
질감,Noun,10,1
