형태소,품사,분류,카운트
이쯤,Noun,1,1
이쯤,Noun,2,5
이쯤,Noun,4,3
이쯤,Noun,8,2
이차,Noun,10,1
이참,Noun,1,1
이채,Noun,10,1
이처,Noun,5,1
이처럼,Noun,10,1
이천,Noun,2,1
이첨,Noun,2,1
이치,Noun,2,1
이크,Noun,2,2
이크,Noun,6,1
이크,Noun,7,1
이태,Noun,2,1
이태원,Noun,1,1
이태원,Noun,4,1
이틀,Noun,1,1
이틀,Noun,2,1
이틀,Noun,10,3
이펙트,Noun,8,2
이하,Noun,1,15
이하,Noun,2,32
이하,Noun,4,21
이하,Noun,5,2
이하,Noun,6,18
이하,Noun,7,3
이하,Noun,8,6
이하,Noun,9,1
이하,Noun,10,8
이하고,Josa,1,1
이하고,Josa,2,2
이하나,Noun,1,1
이하나,Noun,2,1
이하나,Noun,3,1
이하나,Noun,10,1
이하일,Noun,6,1
이하일,Noun,8,1
이하임,Noun,2,3
이하임,Noun,3,1
이하줄,Verb,8,1
이해,Noun,1,61
이해,Noun,2,45
이해,Noun,3,6
이해,Noun,4,24
이해,Noun,5,7
이해,Noun,6,23
이해,Noun,7,6
이해,Noun,8,26
이해,Noun,9,10
이해,Noun,10,97
이해고,Noun,1,1
이해관계,Noun,1,1
이해도,Noun,1,4
이해도,Noun,2,1
이해도,Noun,4,1
이해도,Noun,6,1
이해력,Noun,1,1
이해력,Noun,10,4
이형,Noun,1,3
이형,Noun,2,7
이형,Noun,4,8
이형,Noun,5,2
이형,Noun,6,1
이형,Noun,9,2
이형,Noun,10,6
이형은,Noun,1,1
이혼,Noun,1,1
이확,Noun,3,1
이환경,Noun,8,1
이후,Noun,1,53
이후,Noun,2,50
이후,Noun,3,5
이후,Noun,4,23
이후,Noun,5,7
이후,Noun,6,13
이후,Noun,7,6
이후,Noun,8,20
이후,Noun,9,6
이후,Noun,10,50
익룡,Noun,1,1
익사,Noun,10,1
익살스러운,Adjective,2,1
익숙하다는,Adjective,8,1
익숙한,Adjective,1,1
익숙한,Adjective,2,1
익숙한,Adjective,6,4
익숙한,Adjective,8,2
익숙한,Adjective,10,2
익숙해,Adjective,9,1
익숙해서,Adjective,6,1
익숙해서,Adjective,10,1
익숙해져,Verb,8,1
익숙해져서,Verb,8,1
익숙해진,Verb,6,1
익숙해진,Verb,9,1
익숙해진,Verb,10,1
익스,Noun,2,1
익스트림,Noun,2,1
익스트림,Noun,10,1
익어가는데,Verb,1,1
익히,Verb,4,1
읶,Noun,10,1
인,Josa,1,163
인,Josa,2,188
인,Josa,3,32
인,Josa,4,110
인,Josa,5,43
인,Josa,6,126
인,Josa,7,60
인,Josa,8,136
인,Josa,9,36
인,Josa,10,190
인,Noun,1,49
인,Noun,2,33
인,Noun,3,4
인,Noun,4,19
인,Noun,5,4
인,Noun,6,6
인,Noun,7,2
인,Noun,8,4
인,Noun,9,2
인,Noun,10,11
인,Suffix,1,1
인,Suffix,2,3
인,Suffix,3,1
인,Suffix,4,1
인,Suffix,6,4
인,Suffix,8,5
인,Suffix,10,8
인가,Josa,1,87
인가,Josa,2,75
인가,Josa,3,6
인가,Josa,4,38
인가,Josa,5,7
인가,Josa,6,29
인가,Josa,7,5
인가,Josa,8,18
인가,Josa,9,4
인가,Josa,10,33
인가보다,Verb,1,1
인가보다,Verb,4,1
인가요,Josa,1,15
인가요,Josa,2,14
인가요,Josa,4,9
인가요,Josa,6,6
인가요,Josa,9,1
인가요,Josa,10,7
인간,Noun,1,27
인간,Noun,2,15
인간,Noun,3,1
인간,Noun,4,29
인간,Noun,5,13
인간,Noun,6,37
인간,Noun,7,20
인간,Noun,8,60
인간,Noun,9,30
인간,Noun,10,109
인간관계,Noun,6,1
인간극장,Noun,1,1
인간극장,Noun,2,1
인간미,Noun,2,1
인간미,Noun,8,2
인간성,Noun,1,2
인간성,Noun,2,2
인간성,Noun,4,1
인간성,Noun,5,1
인간성,Noun,6,2
인간성,Noun,8,4
인간성,Noun,9,1
인간성,Noun,10,6
인간학,Noun,2,1
인감,Noun,10,1
인강,Noun,2,1
인거,Josa,1,16
인거,Josa,2,16
인거,Josa,3,1
인거,Josa,4,8
인거,Josa,5,4
인거,Josa,6,7
인거,Josa,7,3
인거,Josa,8,8
인거,Josa,9,4
인거,Josa,10,17
인거,Verb,4,1
인거,Verb,8,1
인거냐,Verb,2,1
인거다,Verb,2,1
인거랑,Verb,8,1
인걸,Josa,1,7
인걸,Josa,2,4
인걸,Josa,4,2
인걸,Josa,6,2
인걸,Josa,10,1
인걸,Noun,1,2
인걸,Noun,2,1
인걸,Noun,3,1
인걸,Noun,6,1
인걸,Noun,9,1
인걸,Noun,10,1
인것,Verb,4,1
인것,Verb,9,1
인것과,Verb,3,1
인것을,Verb,7,1
인것이네,Verb,1,1
인것처럼,Verb,6,1
인게,Josa,1,3
인게,Josa,2,3
인게,Josa,4,2
인게,Josa,6,2
인게,Josa,7,1
인게,Josa,8,4
인게,Josa,9,1
인게,Josa,10,4
인겨,Noun,4,1
인과관계,Noun,1,1
인과관계,Noun,2,1
인과성,Noun,8,1
인과응보,Noun,4,1
인과응보,Noun,10,2
인권,Noun,7,1
인권,Noun,9,1
인기,Noun,1,4
인기,Noun,2,4
인기,Noun,3,2
인기,Noun,6,2
인기,Noun,7,1
인기,Noun,8,1
인기,Noun,10,4
인내,Noun,1,1
인내력,Noun,1,1
인내심,Noun,1,2
인내심,Noun,2,1
인대,Noun,6,1
인데,Josa,1,103
인데,Josa,2,94
인데,Josa,3,14
인데,Josa,4,52
인데,Josa,5,15
인데,Josa,6,59
인데,Josa,7,15
인데,Josa,8,61
인데,Josa,9,12
인데,Josa,10,161
인데,Verb,1,1
인데다가,Verb,1,1
인도,Noun,1,1
인도,Noun,6,1
인도영화,Noun,1,1
인도영화,Noun,4,1
인드라,Noun,4,1
인들,Josa,1,3
인들,Josa,2,4
인들,Josa,4,1
인들,Josa,6,4
인들,Josa,7,2
인들,Josa,8,3
인들,Josa,9,1
인들,Josa,10,3
인듯,Verb,1,3
인듯,Verb,2,1
인듯,Verb,4,1
인듯,Verb,6,1
인듯,Verb,7,1
인듯,Verb,8,5
인듯,Verb,9,1
인듯,Verb,10,2
인량,Noun,1,1
인량,Noun,10,1
인력,Noun,1,1
인류,Noun,1,1
인류,Noun,8,2
인류,Noun,10,1
인륜,Noun,1,1
인륜,Noun,4,1
인맥,Noun,8,1
인명구조,Noun,1,1
인물,Noun,1,23
인물,Noun,2,12
인물,Noun,3,1
인물,Noun,4,17
인물,Noun,5,7
인물,Noun,6,14
인물,Noun,7,2
인물,Noun,8,10
인물,Noun,9,1
인물,Noun,10,19
인물관계도,Noun,1,1
인물관계도,Noun,2,2
인분,Noun,2,2
인분,Noun,6,1
인사,Noun,2,1
인사,Noun,10,1
인상,Noun,1,6
인상,Noun,2,2
인상,Noun,3,3
인상,Noun,4,13
인상,Noun,5,2
인상,Noun,6,11
인상,Noun,7,8
인상,Noun,8,39
인상,Noun,9,7
인상,Noun,10,68
인색한,Adjective,10,1
인색한지,Adjective,8,1
인생,Foreign,1,1
인생,Noun,1,53
인생,Noun,2,37
인생,Noun,4,2
인생,Noun,5,1
인생,Noun,6,3
인생,Noun,8,6
인생,Noun,10,66
인생역전,Noun,4,1
인생중에,Foreign,2,1
인성,Noun,1,2
인성,Noun,4,1
인성,Noun,10,2
인셉션,Noun,10,1
인스타,Noun,10,1
인스턴트,Noun,3,1
인시,Noun,1,1
인식,Noun,1,1
인식,Noun,2,2
인식,Noun,8,1
인식,Noun,10,1
인신매매,Noun,10,1
인심,Noun,5,1
인어,Noun,1,1
인연,Noun,10,1
인위,Noun,1,1
인위,Noun,2,5
인위,Noun,4,2
인위,Noun,6,1
인위,Noun,7,1
인의,Noun,2,1
인자,Noun,1,1
인정,Noun,1,9
인정,Noun,2,9
인정,Noun,3,3
인정,Noun,4,1
인정,Noun,5,3
인정,Noun,6,4
인정,Noun,7,2
인정,Noun,8,7
인정,Noun,9,2
인정,Noun,10,22
인정받고,Verb,4,1
인정받을듯,Verb,1,1
인제,Noun,2,3
인제,Noun,8,1
인줄,Noun,1,1
인줄,Verb,1,5
인줄,Verb,2,5
인줄,Verb,3,1
인줄,Verb,4,6
인줄,Verb,5,1
인줄,Verb,6,5
인줄,Verb,7,2
인줄,Verb,8,1
인줄,Verb,10,1
인줄도,Verb,8,1
인증,Noun,10,1
인지,Josa,1,92
인지,Josa,2,93
인지,Josa,3,9
인지,Josa,4,59
인지,Josa,5,7
인지,Josa,6,51
인지,Josa,7,8
인지,Josa,8,11
인지,Josa,9,3
인지,Josa,10,47
인지,Noun,1,11
인지,Noun,2,7
인지,Noun,4,5
인지,Noun,5,2
인지,Noun,6,6
인지,Noun,7,3
인지,Noun,8,3
인지,Noun,9,4
인지,Noun,10,17
인지도,Noun,1,5
인지도,Noun,2,2
인지도,Noun,4,4
인지도,Noun,6,1
인지도,Noun,8,1
인지도,Noun,9,1
인지도,Noun,10,4
인질,Noun,4,1
인척,Noun,1,1
인척,Noun,2,1
인척,Noun,10,1
인천,Noun,1,7
인천,Noun,2,7
인천,Noun,4,11
인천,Noun,6,5
인천,Noun,7,1
인천,Noun,8,3
인천,Noun,10,3
인천항씬,Noun,8,1
인취,Noun,9,1
인치,Noun,2,1
인칭,Noun,1,1
인칭,Noun,2,1
인터넷,Noun,4,1
인터넷,Noun,8,3
인터넷,Noun,10,4
인터뷰,Noun,1,6
인터뷰,Noun,2,2
인터뷰,Noun,8,1
인터뷰,Noun,10,1
인터스텔라,Noun,10,1
인트,Noun,4,1
인트,Noun,6,1
인트,Noun,8,1
인트로,Noun,2,1
인트로,Noun,6,1
인트로테,Noun,8,1
인펙트,Noun,1,1
인편,Noun,7,1
인피니티,Noun,1,1
인하여,Adjective,1,1
인하여,Adjective,4,1
인하여,Adjective,6,1
인하여,Adjective,9,1
인하여,Adjective,10,1
인한,Adjective,1,1
인한,Adjective,4,2
인한,Adjective,6,2
인한,Adjective,7,1
인한,Adjective,8,2
인한,Adjective,9,2
인한,Adjective,10,1
인한다거나,Adjective,4,1
인할,Adjective,1,1
인해,Adjective,1,4
인해,Adjective,2,5
인해,Adjective,4,2
인해,Adjective,6,6
인해,Adjective,7,5
인해,Adjective,8,3
인해,Adjective,9,1
인해,Adjective,10,11
인해서,Adjective,1,1
인해서,Adjective,9,1
인했다,Adjective,1,2
인했음,Adjective,1,1
인헤,Noun,10,1
인형,Noun,4,1
인형,Noun,10,1
읹닝,Noun,8,1
읺는다,Noun,2,1
일,Modifier,1,13
일,Modifier,2,17
일,Modifier,3,2
일,Modifier,4,6
일,Modifier,5,4
일,Modifier,6,10
일,Modifier,7,1
일,Modifier,8,9
일,Modifier,9,7
일,Modifier,10,14
일,Noun,1,20
일,Noun,2,12
일,Noun,4,7
일,Noun,5,2
일,Noun,6,10
일,Noun,7,3
일,Noun,8,10
일,Noun,9,3
일,Noun,10,31
일개,Noun,1,1
일거,Verb,2,2
일거,Verb,8,2
일거,Verb,10,2
일거고,Verb,8,1
일거라,Verb,2,1
일거라,Verb,8,1
일거라고,Verb,10,1
일건데,Verb,2,1
일걸,Noun,1,1
일것,Verb,2,1
일것,Verb,9,1
일것,Verb,10,1
일것이다,Verb,1,1
일과,Noun,1,1
일관,Noun,1,3
일관,Noun,2,1
일관,Noun,5,1
일관,Noun,7,1
일그러진,Verb,7,1
일기,Noun,1,1
일까,Verb,1,9
일까,Verb,2,6
일까,Verb,3,2
일까,Verb,4,3
일까,Verb,6,7
일까,Verb,8,2
일까,Verb,10,2
일까봐,Verb,2,1
일까봐,Verb,10,1
일다,Noun,2,1
일단,Noun,1,20
일단,Noun,2,19
일단,Noun,3,2
일단,Noun,4,9
일단,Noun,5,6
일단,Noun,6,18
일단,Noun,7,8
일단,Noun,8,29
일단,Noun,9,11
일단,Noun,10,76
일담,Verb,8,1
일당,Noun,2,1
일당,Noun,6,1
일당백,Noun,6,2
일대기,Noun,10,1
일도,Noun,1,3
일도,Noun,2,5
일도,Noun,3,1
일도,Noun,4,1
일도,Noun,6,3
일도,Noun,10,2
일동,Noun,1,1
일득,Noun,4,1
일듯,Verb,1,5
일듯,Verb,2,3
일듯,Verb,3,1
일듯,Verb,4,2
일듯,Verb,6,4
일듯,Verb,7,1
일듯,Verb,8,3
일듯,Verb,10,7
일등,Noun,1,1
일등,Noun,2,1
일등,Noun,9,1
일등,Noun,10,1
일려는,Verb,4,1
일로,Noun,1,1
일로,Noun,8,1
일류,Noun,2,1
일류,Noun,10,1
일륜,Noun,1,1
일리,Noun,2,1
일리,Noun,8,1
일리,Noun,10,1
일만,Noun,1,2
일만,Noun,8,1
일말,Noun,2,1
일말,Noun,6,1
일명,Noun,2,1
일반,Noun,1,4
일반,Noun,2,5
일반,Noun,4,1
일반,Noun,7,1
일반,Noun,8,3
일반,Noun,9,3
일반,Noun,10,11
일반인,Noun,1,1
일반인,Noun,2,1
일반인,Noun,4,2
일반인,Noun,7,1
일반인,Noun,8,2
일반인,Noun,9,1
일반인,Noun,10,5
일베,Noun,1,1
일베,Noun,10,1
일병,Noun,10,1
일보,Noun,1,1
일보,Noun,2,1
일보,Noun,6,1
일보,Noun,10,3
일본,Noun,1,8
일본,Noun,2,8
일본,Noun,4,2
일본,Noun,6,1
일본,Noun,8,3
일본,Noun,10,2
일본만화,Noun,5,1
일본애니,Noun,3,1
일본애니,Noun,4,1
일본인,Noun,2,2
일본인,Noun,8,1
일본침몰,Noun,1,1
일본침몰,Noun,4,1
일부,Noun,1,2
일부,Noun,2,5
일부,Noun,4,2
일부,Noun,7,4
일부,Noun,8,5
일부,Noun,10,3
일부러,Noun,1,5
일부러,Noun,2,3
일부러,Noun,4,1
일부러,Noun,6,2
일부러,Noun,7,1
일부러,Noun,8,2
일부러,Noun,10,5
일상,Noun,1,2
일상,Noun,2,1
일상,Noun,6,1
일상,Noun,8,2
일상,Noun,10,6
일색,Noun,8,1
일생,Noun,2,1
일세,Verb,1,1
일세,Verb,2,1
일세,Verb,7,1
일세,Verb,10,1
일수,Noun,1,3
일수,Noun,2,2
일수,Noun,3,1
일수,Noun,8,2
일수,Noun,9,1
일수,Noun,10,1
일수록,Josa,1,1
일수있나,Verb,1,1
일수있나요,Verb,2,1
일어,Noun,7,1
일어나,Verb,1,1
일어나,Verb,2,2
일어나,Verb,5,1
일어나,Verb,6,4
일어나,Verb,10,1
일어나가,Verb,1,1
일어나고,Noun,1,1
일어나고,Noun,2,1
일어나고,Noun,4,1
일어나는,Verb,1,1
일어나는,Verb,2,3
일어나는,Verb,6,3
일어나는,Verb,7,1
일어나는,Verb,10,2
일어나더라,Verb,6,1
일어나도,Verb,1,1
일어나라,Verb,1,1
일어나만,Verb,4,1
일어나며,Noun,2,1
일어나면,Verb,2,1
일어나면,Verb,10,1
일어나서,Noun,1,1
일어나서,Noun,2,1
일어나서,Verb,8,1
일어나아아아아,Verb,1,1
일어나의,Verb,10,2
일어나지,Noun,10,2
일어난,Verb,2,2
일어난,Verb,8,1
일어난,Verb,9,2
일어난,Verb,10,1
일어날,Verb,1,1
일어날,Verb,2,1
일어날,Verb,8,1
일어날,Verb,9,1
일어날,Verb,10,2
일어날거,Verb,10,1
일어날수도,Verb,1,1
일어날지,Verb,1,1
일어남,Verb,2,2
일어났길래,Verb,1,1
일어났는지보다,Verb,2,1
일어났다,Verb,1,1
일어났다고하네요,Verb,2,1
일요일,Noun,10,1
일욜,Noun,10,1
일원,Noun,7,1
일으키는,Verb,3,1
일으키는,Verb,4,1
일으키는,Verb,8,1
일으키는,Verb,10,1
일으킬거,Verb,4,1
일이,Modifier,1,4
일이,Modifier,2,3
일이,Modifier,5,1
일이,Modifier,7,1
일이,Modifier,9,1
일이,Modifier,10,2
일이,Noun,1,9
일이,Noun,2,9
일이,Noun,4,4
일이,Noun,5,2
일이,Noun,6,3
일이,Noun,7,4
일이,Noun,8,2
일이,Noun,9,1
일이,Noun,10,1
일인,Noun,8,1
일인것을,Verb,8,1
일인칭,Noun,2,1
일일,Noun,1,1
일일이,Noun,2,1
일자리,Noun,1,1
일전,Noun,1,1
일제강점기,Noun,10,1
일조,Noun,1,1
일종,Noun,5,1
일주,Noun,1,1
일주일,Noun,10,1
일줄,Verb,2,1
일줄,Verb,9,1
일줄,Verb,10,1
일줄은,Verb,1,1
일줄은,Verb,2,1
일줄은,Verb,3,1
일줄은,Verb,4,1
일줄은,Verb,10,1
일줄이야,Verb,1,1
일줄이야,Verb,2,1
일지,Noun,2,1
일지,Noun,8,2
일지,Noun,10,2
일직선,Noun,4,1
일찍,Noun,1,1
일찍,Noun,10,2
일차,Noun,10,1
일케,Noun,1,1
일케,Noun,4,1
일케,Noun,10,1
일터,Noun,2,1
일텐데,Josa,1,1
일텐데,Josa,2,2
일텐데,Josa,4,1
일텐데,Josa,10,2
일품,Noun,1,2
일품,Noun,5,1
일품,Noun,8,4
일품,Noun,9,2
일품,Noun,10,5
일하게,Verb,10,2
일하네요,Verb,10,1
일하느라,Verb,3,1
일하는거,Verb,1,1
일하지,Verb,1,1
일하지,Verb,8,1
일하지,Verb,10,1
일해,Noun,1,1
일해,Noun,10,1
일행,Noun,1,2
일행,Noun,2,1
일행,Noun,6,3
일행,Noun,9,1
일행,Noun,10,2
일회용,Noun,4,1
일후,Noun,10,1
읽고,Verb,2,2
읽고,Verb,5,1
읽고,Verb,6,1
읽고,Verb,8,1
읽고,Verb,10,1
읽는,Verb,1,1
읽는,Verb,8,1
읽는게,Verb,1,1
읽는다,Verb,1,1
읽는다,Verb,2,1
읽는다,Verb,8,1
읽는듯,Verb,1,2
읽는듯,Verb,2,1
읽듯,Verb,2,1
읽듯이,Verb,2,1
읽어,Verb,6,1
읽어,Verb,7,1
읽어,Verb,10,1
읽으셨으면,Verb,1,1
읽으시는,Verb,2,1
잃게,Verb,1,1
잃게,Verb,2,1
잃게,Verb,6,1
잃게,Verb,10,1
잃고,Verb,2,2
잃고,Verb,8,1
잃네요,Verb,2,1
잃는,Verb,1,1
잃어,Verb,1,1
잃어버렸습니다,Verb,1,1
잃어버리게,Verb,2,1
잃어버리고,Verb,10,1
잃어버린,Verb,1,1
잃어버린,Verb,2,4
잃어버린,Verb,4,1
잃어버린,Verb,7,1
잃어버린,Verb,10,1
잃었,Verb,2,1
잃었나,Verb,2,1
잃었네,Verb,2,1
잃었네요,Verb,1,1
잃었다,Verb,1,4
잃었다,Verb,7,1
잃었습니다,Verb,4,1
잃었음,Verb,2,1
잃으,Verb,5,1
잃은,Verb,1,1
잃은,Verb,2,1
잃은,Verb,3,1
잃은,Verb,4,1
잃은,Verb,8,1
잃은거,Verb,2,1
잃음,Verb,1,1
잃음,Verb,2,1
잃음,Verb,3,1
잃지,Verb,1,1
잃지,Verb,2,1
잃지,Verb,4,1
잃지,Verb,9,1
임,Noun,1,181
임,Noun,2,158
임,Noun,3,16
임,Noun,4,52
임,Noun,5,23
임,Noun,6,53
임,Noun,7,16
임,Noun,8,54
임,Noun,9,10
임,Noun,10,134
임,Verb,8,1
임감,Noun,8,1
임강,Noun,1,1
임개,Noun,1,1
임개,Noun,2,1
임갠,Noun,10,1
임노,Noun,1,1
임니이다아,Verb,2,1
임다,Verb,8,1
임대,Noun,1,1
임돈,Noun,1,1
임모,Noun,4,1
임모,Noun,6,1
임무,Noun,3,1
임산부,Noun,8,1
임산부,Noun,10,2
임시,Noun,1,1
임신,Noun,1,1
임신,Noun,4,2
임신,Noun,6,1
임안,Noun,3,1
임영상,Noun,2,1
임용,Noun,1,1
임용,Noun,2,1
임용,Noun,4,2
임용,Noun,5,2
임용,Noun,6,9
임용,Noun,7,3
임용,Noun,9,3
임용,Noun,10,7
임이거,Verb,1,1
임제,Noun,4,1
임팩트,Noun,1,2
임팩트,Noun,2,6
임팩트,Noun,4,7
임팩트,Noun,6,2
임팩트,Noun,7,5
임팩트,Noun,8,5
임팩트,Noun,9,1
임팩트,Noun,10,4
임펙트,Noun,10,1
입,Noun,1,12
입,Noun,2,6
입,Noun,3,1
입,Noun,4,4
입,Noun,5,2
입,Noun,6,1
입,Noun,7,1
입,Noun,8,2
입,Noun,10,12
입가,Noun,1,2
입게,Verb,10,1
입고,Verb,1,3
입고,Verb,2,1
입고,Verb,4,1
입고,Verb,5,1
입고,Verb,6,2
입고,Verb,10,4
입구,Noun,8,1
입금,Noun,1,1
입김,Noun,2,2
입나다,Adjective,6,1
입뉘돠,Noun,1,1
입는,Verb,1,1
입니,Adjective,1,3
입니,Adjective,8,1
입니,Adjective,10,2
입니다,Adjective,1,475
입니다,Adjective,2,407
입니다,Adjective,3,54
입니다,Adjective,4,210
입니다,Adjective,5,78
입니다,Adjective,6,278
입니다,Adjective,7,101
입니다,Adjective,8,292
입니다,Adjective,9,82
입니다,Adjective,10,676
입니다가,Adjective,1,1
입니다거,Adjective,2,1
입니다만,Adjective,1,1
입니다만,Adjective,3,1
입니다말로,Adjective,1,1
입니다아주,Adjective,10,1
입니다요,Adjective,10,1
입니다전혀,Adjective,6,1
입니당,Adjective,8,1
입니당,Adjective,10,9
입담,Noun,2,1
입덕,Noun,2,2
입덕,Noun,6,2
입덕,Noun,8,2
입덕,Noun,9,1
입덕,Noun,10,9
입력,Noun,1,1
입력,Noun,2,1
입맛,Noun,10,1
입밖,Noun,1,1
입밖,Noun,2,1
입뽕해,Noun,2,1
입성,Noun,2,1
입소,Noun,10,1
입술,Noun,1,1
입안,Noun,2,2
입안,Noun,7,1
입어도,Verb,5,4
입어서,Verb,2,1
입었어요,Verb,1,1
입으셔도,Verb,9,1
입은,Verb,4,1
입은,Verb,10,3
입은거,Verb,10,1
입은듯,Verb,4,1
입이안,Adjective,10,1
입장,Noun,1,1
입장,Noun,2,3
입장,Noun,4,2
입장,Noun,5,1
입장,Noun,7,2
입장,Noun,8,3
입장,Noun,9,1
입장,Noun,10,12
입장료,Noun,8,1
입체,Noun,1,2
입체,Noun,5,1
입체,Noun,6,1
입체,Noun,8,1
입체,Noun,10,3
입틀막,Noun,10,4
입혀,Verb,2,1
입혀,Verb,6,1
입혀,Verb,8,1
입혀놓고,Verb,2,1
입혀도,Verb,10,1
입혔다,Verb,6,2
입히려다,Verb,2,1
입히면,Verb,10,1
입힌,Verb,1,1
입힌,Verb,2,1
입힌다,Verb,5,1
입힐려니,Verb,1,1
잇,Verb,2,1
잇,Verb,4,1
잇,Verb,7,1
잇,Verb,8,3
잇,Verb,10,5
잇게,Verb,7,1
잇게,Verb,8,1
잇게,Verb,9,1
잇게,Verb,10,7
잇고,Verb,6,1
잇고,Verb,9,1
잇고,Verb,10,6
잇고내,Verb,10,1
잇고만,Verb,8,1
잇구,Verb,10,1
잇긴,Verb,6,1
잇나,Verb,10,1
잇네,Verb,8,1
잇네,Verb,10,2
잇네요,Verb,1,1
잇네요,Verb,10,2
잇는,Verb,1,4
잇는,Verb,2,3
잇는,Verb,4,1
잇는,Verb,5,1
잇는,Verb,6,1
잇는,Verb,9,1
잇는,Verb,10,5
잇는거,Verb,8,1
잇는게,Verb,1,1
잇는데,Verb,1,1
잇는데,Verb,7,1
잇는데,Verb,8,2
잇는데,Verb,10,3
잇는듯,Verb,10,1
잇는디,Verb,10,1
잇는지도,Verb,2,1
잇다,Verb,1,1
잇다,Verb,6,1
잇다,Verb,8,2
잇다,Verb,9,1
잇다,Verb,10,2
잇다네요,Verb,9,1
잇다는,Verb,8,1
잇다면,Verb,10,1
잇다보다,Verb,10,1
잇다보다는,Verb,10,1
잇던,Verb,10,1
잇몸,Noun,8,1
잇몸,Noun,10,1
잇못,Verb,2,1
잇못,Verb,10,2
잇습니다,Verb,1,1
잇어,Verb,10,1
잇어도,Verb,10,1
잇어서,Verb,10,2
잇어요,Verb,2,2
잇어요,Verb,10,6
잇엇다,Verb,1,1
잇엇어,Noun,10,1
잇었다,Verb,10,1
잇었어요,Verb,8,1
잇으나,Verb,8,1
잇으니,Verb,8,1
잇으신,Verb,10,1
잇으실거가,Verb,9,1
잇을거라,Verb,1,1
잇음,Verb,1,1
잇음,Verb,4,1
잇음,Verb,6,2
잇음,Verb,8,1
잇음,Verb,10,2
잇지,Verb,6,1
잇지만,Verb,8,2
있,Adjective,1,6
있,Adjective,2,3
있,Adjective,5,1
있,Adjective,6,1
있,Adjective,8,1
있,Adjective,10,4
있거,Adjective,8,1
있게,Adjective,1,4
있게,Adjective,2,6
있게,Adjective,4,5
있게,Adjective,6,14
있게,Adjective,7,3
있게,Adjective,8,24
있게,Adjective,9,8
있게,Adjective,10,56
있게잘,Adjective,8,2
있게잘,Adjective,9,1
있게잘,Adjective,10,1
있게하려고,Adjective,1,1
있게하세요,Adjective,1,1
있겠,Adjective,10,1
있겠거니,Adjective,2,1
있겠구나,Adjective,2,2
있겠구나,Adjective,8,1
있겠구나,Adjective,10,1
있겠냐,Adjective,4,1
있겠네요,Adjective,2,1
있겠네요,Adjective,9,1
있겠다,Adjective,4,1
있겠다,Adjective,6,1
있겠다고,Adjective,10,1
있겠다는,Adjective,10,2
있겠다지만,Adjective,2,1
있겠습니다,Adjective,1,1
있겠어요,Adjective,1,1
있겠어요,Adjective,7,1
있겠으나,Adjective,9,1
있겠으나,Adjective,10,2
있겠음,Adjective,1,1
있겠음,Adjective,10,1
있겠지,Adjective,1,1
있겠지,Adjective,4,1
있겠지만,Adjective,1,3
있겠지만,Adjective,2,1
있겠지만,Adjective,5,1
있겠지만,Adjective,6,2
있겠지만,Adjective,7,1
있겠지만,Adjective,8,6
있겠지만,Adjective,10,12
있고,Adjective,1,8
있고,Adjective,2,12
있고,Adjective,3,2
있고,Adjective,4,11
있고,Adjective,5,4
있고,Adjective,6,18
있고,Adjective,7,12
있고,Adjective,8,82
있고,Adjective,9,31
있고,Adjective,10,219
있고못,Adjective,10,1
있고요,Adjective,8,2
있고요,Adjective,10,1
있곤,Adjective,2,1
있구,Adjective,6,1
있구,Adjective,8,2
있구,Adjective,9,1
있구,Adjective,10,6
있구나,Adjective,1,5
있구나,Adjective,2,4
있구나,Adjective,4,2
있구나,Adjective,8,3
있구나,Adjective,10,4
있구나를,Adjective,1,1
있구만,Adjective,8,2
있구만,Adjective,9,1
있구만,Adjective,10,5
있구여,Adjective,8,1
있구여,Adjective,10,1
있구요,Adjective,4,1
있구요,Adjective,7,1
있구요,Adjective,8,1
있구요,Adjective,10,2
있군요,Adjective,1,2
있기,Adjective,4,1
있기,Adjective,6,2
있기,Adjective,8,1
있기,Adjective,10,1
있기가,Adjective,7,1
있기나,Adjective,9,1
있기나,Adjective,10,1
있기는,Adjective,1,1
있기는,Adjective,2,1
있기는,Adjective,4,1
있기는,Adjective,6,2
있기는,Adjective,9,1
있기는,Adjective,10,2
있기도,Adjective,8,1
있기도,Adjective,9,1
있기도,Adjective,10,1
있기를,Adjective,6,1
있기만,Adjective,10,2
있기에,Adjective,6,1
있긴,Adjective,1,2
있긴,Adjective,2,1
있긴,Adjective,4,2
있긴,Adjective,5,1
있긴,Adjective,6,7
있긴,Adjective,7,2
있긴,Adjective,8,14
있긴,Adjective,9,9
있긴,Adjective,10,22
있긴랬눈데,Noun,10,1
있긴있구나,Adjective,1,1
있긴있어요,Adjective,9,1
있긴하네요,Adjective,6,1
있긴하니,Adjective,1,1
있긴하지만,Adjective,6,1
있긴하지만,Adjective,8,7
있긴하지만,Adjective,10,1
있긴한,Adjective,3,1
있긴한데,Adjective,1,1
있긴한데,Adjective,7,1
있긴한데,Adjective,8,3
있긴한데,Adjective,10,6
있길,Adjective,4,1
있길래,Adjective,1,1
있길래,Adjective,2,1
있길래,Adjective,6,3
있길래,Adjective,10,3
있나,Adjective,1,14
있나,Adjective,2,9
있나,Adjective,3,1
있나,Adjective,4,3
있나,Adjective,7,2
있나,Adjective,10,3
있나보다,Adjective,6,1
