형태소,품사,분류,카운트
사실,Noun,8,1
사실,Noun,10,2
사용,Noun,7,1
사운드,Noun,5,2
사운드,Noun,10,2
사이,Modifier,10,1
사이,Noun,8,2
사이,Noun,10,1
사족,Noun,4,1
사촌,Noun,10,1
사투,Noun,7,1
사투,Noun,10,1
사회,Noun,7,1
사회,Noun,10,2
사회학,Noun,7,1
삭제,Noun,8,1
삭제,Noun,10,1
산맥,Noun,2,1
산맥,Noun,8,1
산맥,Noun,10,2
산화,Noun,8,1
살,Noun,3,1
살,Noun,7,1
살,Noun,8,1
살,Noun,9,1
살,Noun,10,2
살것을,Verb,5,1
살다,Verb,1,2
살람,Verb,8,1
살리,Verb,9,1
살리고,Verb,9,1
살리려,Verb,8,1
살린,Verb,8,1
살아가게,Verb,8,1
살아가는게,Verb,6,1
살아간다는게,Verb,9,1
살아나서,Verb,9,1
살아남겠다고,Verb,4,1
살아남고,Verb,10,1
살아남는,Verb,8,1
살아남는다는,Verb,10,1
살아남은,Verb,8,1
살아남은,Verb,10,1
살아남을수가,Verb,10,1
살아났다면,Verb,10,1
살아도,Verb,10,1
살아서,Verb,10,1
살아야지,Verb,4,1
살아있는,Verb,8,1
살아있는,Verb,9,1
살아있는,Verb,10,3
살아있다,Verb,9,1
살아있다,Verb,10,2
살아있다는,Verb,10,1
살았나,Verb,9,1
살았더라면,Verb,6,1
살았어야,Verb,7,1
살인,Noun,9,1
살자,Verb,6,1
살자,Verb,10,1
살짝,Noun,8,2
살짝,Noun,9,1
살짝,Noun,10,1
살해,Noun,9,1
삶,Noun,8,1
삶,Noun,10,1
삼,Modifier,10,1
삼,Noun,10,2
삼고,Noun,9,1
상,Suffix,8,1
상,Suffix,10,1
상급,Noun,5,1
상남자,Noun,9,1
상남자,Noun,10,2
상당한,Adjective,9,1
상당히,Adjective,1,1
상당히,Adjective,5,1
상당히,Adjective,8,2
상당히,Adjective,9,2
상당히,Adjective,10,4
상대,Noun,5,1
상대로,Noun,9,1
상미,Noun,10,3
상상,Noun,9,1
상상,Noun,10,2
상상력,Noun,10,1
상식,Noun,10,1
상실,Noun,8,1
상업,Noun,10,1
상영,Noun,10,1
상위,Noun,9,2
상의,Noun,10,1
상이,Noun,10,2
상임,Noun,7,1
상처,Noun,1,1
상콤,Noun,10,1
상쾌,Noun,10,1
상큼,Noun,9,1
상하,Noun,1,1
상황,Noun,1,3
상황,Noun,7,3
상황,Noun,8,4
상황,Noun,9,3
상황,Noun,10,13
새,Modifier,10,1
새,Noun,4,2
새,Noun,10,4
새긴,Verb,10,1
새끼,Noun,2,1
새끼,Noun,6,1
새끼,Noun,8,1
새끼,Noun,9,1
새끼,Noun,10,2
새로운,Adjective,7,2
새로운,Adjective,8,2
새로운,Adjective,9,4
새로운,Adjective,10,3
새로울,Adjective,5,1
새로울게,Adjective,10,1
새로웠는데,Adjective,10,1
새롭게,Adjective,9,1
새롭다,Adjective,10,1
새벽,Noun,1,10
새벽,Noun,4,1
새벽,Noun,5,2
새벽,Noun,7,4
새벽,Noun,8,8
새벽,Noun,9,10
새벽,Noun,10,89
새한,Noun,9,1
색,Noun,10,1
색깔,Noun,9,1
색다르게,Adjective,7,1
색다르고,Adjective,9,1
색다른,Adjective,7,1
색다른,Adjective,8,1
색다른,Adjective,9,1
색다른,Adjective,10,2
색달렀던,Adjective,8,1
생,Noun,10,4
생각,Noun,1,5
생각,Noun,2,1
생각,Noun,4,1
생각,Noun,6,3
생각,Noun,7,8
생각,Noun,8,8
생각,Noun,9,4
생각,Noun,10,28
생각나,Verb,10,1
생각나고,Verb,10,1
생각나는,Verb,5,1
생각나는,Verb,9,1
생각나는,Verb,10,3
생각나는건,Verb,8,1
생각나서,Verb,10,1
생각난다,Verb,7,1
생각난다,Verb,10,1
생각남,Verb,10,1
생각납니다,Verb,7,1
생겨,Verb,9,1
생기,Noun,7,1
생긴,Verb,9,1
생긴다면,Verb,8,1
생동감,Noun,10,1
생생,Noun,10,1
생생하다,Adjective,10,1
생생한,Adjective,10,1
생생합니다,Adjective,8,1
생생해,Adjective,7,1
생존,Noun,6,1
생존,Noun,7,2
생존,Noun,8,1
생존자,Noun,6,1
생활,Noun,9,1
샬롬,Noun,8,1
샷,Noun,8,1
서,Josa,1,3
서,Josa,2,2
서,Josa,4,1
서,Josa,6,1
서,Josa,7,6
서,Josa,9,3
서,Josa,10,10
서,Modifier,7,1
서,Verb,1,1
서,Verb,2,1
서,Verb,6,1
서,Verb,10,2
서기대,Noun,6,1
서나,Noun,1,1
서나,Noun,10,1
서는,Verb,9,1
서는,Verb,10,1
서로,Noun,2,1
서로,Noun,10,1
서론,Noun,10,1
서야,Verb,2,1
서야,Verb,8,1
서야,Verb,10,4
서플먼트,Noun,8,1
석,Modifier,10,1
섞었는지,Verb,5,1
섞인,Verb,10,2
선,Noun,2,1
선,Noun,10,1
선곡,Noun,10,1
선녀,Noun,10,1
선도,Noun,7,1
선방,Noun,8,1
선사,Noun,10,1
선수,Noun,7,1
선수,Noun,9,1
선수,Noun,10,2
선택,Noun,10,1
선풍기,Noun,9,1
설득,Noun,1,1
설레는,Adjective,1,1
설마,Noun,1,1
설먕,Noun,6,1
설명,Noun,8,1
설명,Noun,9,1
설명,Noun,10,1
설정,Noun,3,3
설정,Noun,4,2
설정,Noun,5,1
설정,Noun,7,2
설정,Noun,10,1
설쳐,Adjective,3,1
설쳐,Adjective,10,1
설쳐요,Adjective,10,1
섬,Noun,6,1
섬,Noun,7,2
섬,Noun,8,1
섬,Noun,9,2
섬,Noun,10,3
섬뜻,Noun,9,1
섭외,Noun,10,1
성,Modifier,1,1
성,Modifier,9,1
성,Modifier,10,1
성,Noun,7,1
성,Suffix,1,3
성,Suffix,2,2
성,Suffix,4,1
성,Suffix,8,2
성,Suffix,9,2
성,Suffix,10,3
성격,Noun,10,2
성공,Noun,7,2
성공한,Adjective,10,1
성공한거,Adjective,10,1
성과,Noun,10,3
성관계,Noun,8,1
성도,Noun,1,2
성도,Noun,6,2
성서,Noun,10,1
성욕,Noun,10,1
성은,Noun,9,1
성적,Noun,3,1
성적,Noun,10,1
성지,Noun,10,1
성찰,Noun,10,1
성취,Noun,7,1
성취,Noun,8,1
성하고,Adjective,6,1
성하다,Adjective,6,1
성한,Adjective,1,1
성한,Adjective,4,1
성한듯,Adjective,7,1
성함,Noun,2,1
세,Modifier,4,1
세,Modifier,10,3
세,Noun,8,1
세계,Noun,10,3
세계대전,Noun,9,1
세기,Noun,8,2
세기,Noun,9,1
세기,Noun,10,3
세대,Noun,7,1
세련,Noun,6,1
세련,Noun,9,1
세련되게,Adjective,9,1
세련되고,Adjective,7,2
세련된,Adjective,6,1
세련된,Adjective,7,1
세련된,Adjective,9,1
세련될,Adjective,10,1
세상,Noun,8,2
세상,Noun,9,1
세상,Noun,10,5
세움,Verb,1,1
세월,Noun,6,1
세월,Noun,10,1
섹스씬,Noun,1,1
섹스씬,Noun,6,1
섹스씬,Noun,10,1
센,Verb,10,1
센세이션,Noun,8,1
센스,Noun,7,1
셈,Noun,1,1
셈,Noun,8,1
셈,Noun,10,1
셧다,Noun,10,1
소,Modifier,10,3
소로,Noun,10,1
소름,Noun,8,1
소름,Noun,9,1
소름,Noun,10,4
소름끼치게,Verb,9,1
소름끼치는,Verb,9,1
소름끼친다,Verb,9,1
소름끼칠,Verb,9,1
소름끼침,Verb,8,1
소름끼칩니,Verb,10,1
소리,Noun,1,1
소리,Noun,8,1
소리,Noun,9,2
소리,Noun,10,2
소복,Noun,9,1
소소한,Adjective,7,1
소시,Noun,10,1
소재,Noun,5,1
소재,Noun,7,1
소재,Noun,8,3
소재,Noun,10,2
소중한,Adjective,10,1
속,Modifier,1,1
속,Modifier,3,1
속,Modifier,8,1
속,Modifier,10,1
속,Noun,2,1
속,Noun,4,1
속,Noun,5,1
속,Noun,6,1
속,Noun,7,1
속,Noun,9,1
속,Noun,10,1
속성,Noun,10,1
속이,Verb,10,1
손,Noun,1,1
손,Noun,8,1
손,Noun,9,3
손,Noun,10,5
손꼽는,Verb,9,1
손꼽히는,Verb,10,4
손목,Noun,10,1
손발,Noun,10,1
손색,Noun,7,1
손색,Noun,8,1
손색,Noun,9,1
손색,Noun,10,1
손실,Noun,10,1
솔,Noun,10,1
솔직히,Adjective,1,2
솔직히,Adjective,2,1
솔직히,Adjective,4,1
솔직히,Adjective,5,2
솔직히,Adjective,6,2
솔직히,Adjective,7,1
솔직히,Adjective,8,3
솔직히,Adjective,9,1
솔직히,Adjective,10,6
쇄골,Noun,8,1
쇼,Noun,8,1
쇼핑몰,Noun,1,1
쇼핑몰,Noun,3,1
쇼핑몰,Noun,6,2
쇼핑몰,Noun,7,2
쇼핑몰,Noun,9,1
쇼핑몰,Noun,10,1
수,Modifier,9,1
수,Modifier,10,1
수,Noun,1,2
수,Noun,5,1
수,Noun,6,2
수,Noun,7,7
수,Noun,8,6
수,Noun,9,6
수,Noun,10,19
수가,Noun,1,1
수가,Noun,7,1
수가,Noun,9,3
수가,Noun,10,1
수도,Noun,8,1
수도,Noun,9,1
수록,Noun,1,1
수록,Noun,9,1
수많은,Adjective,9,1
수많은,Adjective,10,4
수박,Noun,8,1
수사,Noun,10,1
수십,Modifier,10,1
수십,Noun,9,1
수십,Noun,10,1
수염,Noun,10,1
수작,Noun,5,1
수작,Noun,6,1
수작,Noun,7,1
수작,Noun,8,7
수작,Noun,9,10
수작,Noun,10,22
수준,Noun,1,5
수준,Noun,2,1
수준,Noun,3,1
수준,Noun,7,2
수준,Noun,8,2
수준,Noun,9,1
수준,Noun,10,2
수치,Noun,10,1
순,Noun,4,1
순,Noun,7,1
순간,Noun,1,1
순간,Noun,5,1
순간,Noun,7,1
순간,Noun,8,2
순간,Noun,9,1
순간이동,Noun,8,1
순식간,Noun,10,1
순위,Noun,1,1
순위,Noun,10,1
술,Noun,1,1
술,Noun,8,1
숨,Noun,8,1
숨겨,Verb,3,1
숨겨진,Verb,8,1
숨기는,Verb,9,1
숨막히는,Adjective,9,1
숨막힘,Adjective,9,1
숨막힘,Adjective,10,1
숨어있는다,Verb,4,1
숨죽,Noun,10,1
숭고한,Adjective,8,1
쉬,Noun,7,1
쉬,Noun,8,2
쉬,Noun,10,3
쉬하다,Verb,9,1
쉼,Verb,9,1
쉽,Verb,10,1
쉽게,Verb,8,1
쉽지,Verb,10,1
슈팅,Noun,8,1
슈퍼,Noun,7,1
슈퍼,Noun,8,1
슈퍼,Noun,9,1
슈퍼,Noun,10,4
스,Noun,6,1
스,Noun,7,1
스,Noun,8,1
스,Noun,9,1
스,Noun,10,1
스나,Noun,10,1
스나이더,Noun,7,3
스나이더,Noun,8,3
스나이더,Noun,9,7
스나이더,Noun,10,19
스러운,Adjective,10,1
스러운,Josa,1,1
스러운,Josa,5,1
스러운,Josa,8,1
스러워,Adjective,8,1
스런,Josa,10,1
스럽게,Josa,8,1
스럽고,Adjective,10,1
스럽네요,Adjective,5,1
스럽다,Adjective,1,1
스럽다,Adjective,3,1
스럽다,Adjective,5,1
스럽다,Adjective,10,1
스럽데,Adjective,10,1
스럽지,Josa,6,2
스럽지,Josa,8,2
스럽지도,Josa,9,1
스리,Noun,10,2
스릴,Noun,1,3
스릴,Noun,3,2
스릴,Noun,4,1
스릴,Noun,5,1
스릴,Noun,6,2
스릴,Noun,7,8
스릴,Noun,8,20
스릴,Noun,9,20
스릴,Noun,10,51
스릴러,Noun,4,1
스릴러,Noun,8,2
스릴러,Noun,9,1
스릴러,Noun,10,5
스릴러물,Noun,7,1
스릴러물,Noun,8,1
스릴러물,Noun,9,1
스무,Noun,10,1
스물,Noun,6,2
스샷,Noun,10,1
스케일,Noun,7,1
스케일,Noun,8,1
스케일,Noun,9,1
스킵,Noun,3,2
스타,Noun,8,2
스타,Noun,9,1
스타,Noun,10,3
스타일,Noun,7,1
스타일,Noun,8,1
스타일,Noun,9,1
스타일,Noun,10,2
스탈,Noun,6,1
스탈,Noun,10,1
스텝,Noun,6,1
스텝,Noun,9,1
스토리,Noun,1,10
스토리,Noun,2,3
스토리,Noun,3,3
스토리,Noun,4,2
스토리,Noun,5,2
스토리,Noun,6,5
스토리,Noun,7,9
스토리,Noun,8,7
스토리,Noun,9,9
스토리,Noun,10,17
스튜디오,Noun,10,1
스트레스,Noun,9,2
스트레스,Noun,10,3
스티브,Noun,7,1
스티브,Noun,10,1
스팀,Noun,6,1
스팀,Noun,9,1
스팀,Noun,10,1
스팅,Noun,4,1
스포일러,Noun,1,1
스포일러,Noun,6,1
스포일러,Noun,7,1
스포일러,Noun,8,2
스포일러,Noun,10,3
스프,Noun,9,1
스피드,Noun,7,1
스피드,Noun,8,3
스피드,Noun,9,3
스피드,Noun,10,3
스피디,Noun,8,1
스피디,Noun,10,2
스피커,Noun,10,1
슨상님,Noun,9,1
슬래셔,Noun,5,1
슬래쉬,Noun,7,1
슬슬,Noun,10,1
슬퍼,Adjective,10,1
슬펐다,Adjective,10,1
슬펐음,Adjective,9,1
슬프다,Adjective,10,1
슬프던데,Adjective,8,1
슬프며,Adjective,10,1
슬픔,Noun,8,1
슬픔,Noun,10,1
슴,Noun,7,1
슴,Noun,9,1
슴,Noun,10,1
습,Noun,10,1
승승장구,Noun,10,1
승화,Noun,10,1
시,Modifier,8,1
시,Noun,10,1
시각,Noun,9,1
시간,Noun,1,3
시간,Noun,2,1
시간,Noun,3,4
시간,Noun,5,1
시간,Noun,6,3
시간,Noun,7,1
시간,Noun,8,2
시간,Noun,9,2
시간,Noun,10,8
시기했음,Adjective,9,1
시나리오,Noun,2,1
시나리오,Noun,9,1
시나리오,Noun,10,2
시대,Noun,1,1
시대,Noun,8,2
시도,Noun,1,1
시도,Noun,7,1
시도,Noun,10,4
시러,Adjective,8,2
시리즈,Noun,9,4
시리즈,Noun,10,7
시사회,Noun,9,1
시시각각,Noun,10,1
시시하고,Adjective,5,1
시시하고,Adjective,10,1
시시한,Adjective,9,1
시시함,Adjective,10,1
시시해서,Adjective,2,1
시시해서,Adjective,9,1
시시해서,Adjective,10,1
시시했을듯,Adjective,10,1
시원,Noun,8,1
시원하게,Adjective,9,1
시원하게,Adjective,10,1
시원하네요,Adjective,9,1
시원한,Adjective,8,1
시원한,Adjective,9,1
시원한,Adjective,10,2
시원했다,Adjective,10,1
시원히,Adjective,8,1
시작,Noun,3,1
시작,Noun,5,1
시작,Noun,7,1
시작,Noun,8,2
시작,Noun,9,1
시작,Noun,10,7
시쟉,Noun,8,1
시전,Noun,7,1
시절,Noun,10,1
시점,Noun,7,1
시점,Noun,10,1
시종일관,Noun,9,1
시즌,Noun,10,1
시체,Noun,1,1
시체,Noun,6,1
시체,Noun,8,1
시체,Noun,10,4
시초,Noun,6,1
시초,Noun,8,2
시츄에이션,Noun,1,1
시켜,Verb,7,1
시켜주는군,Verb,10,1
시켰다,Verb,10,1
시켰다고,Verb,8,1
시키고,Verb,3,1
시키는데,Verb,8,1
시키라는,Verb,1,1
시키지,Verb,10,1
시킨,Verb,9,2
시킨,Verb,10,1
시킬줄이야,Verb,10,1
시험,Noun,10,1
식,Noun,7,1
식,Noun,8,2
식,Noun,10,1
식,Suffix,5,1
식,Suffix,9,1
식,Suffix,10,2
식겁했었어요,Adjective,10,1
식량,Noun,6,1
식상하다,Adjective,1,1
식상한,Adjective,7,1
식상한,Adjective,8,1
식상한,Adjective,10,1
식상한거,Adjective,5,1
식수,Noun,6,1
식었다고,Verb,9,1
식은땀,Noun,10,1
식인,Noun,10,1
신,Noun,9,1
신,Noun,10,1
신경,Noun,10,2
신기하다,Adjective,4,1
신기해,Adjective,10,1
신나게,Adjective,10,1
신나는,Adjective,8,1
신났던,Adjective,9,1
신랑,Noun,10,1
신문,Noun,10,1
신선,Noun,7,1
신선하고,Adjective,10,1
신선한,Adjective,7,1
신선한,Adjective,8,2
신선한,Adjective,10,5
신선함은,Adjective,7,1
신선했다,Adjective,7,1
신선했다,Adjective,8,1
신선했다,Adjective,9,1
신세대,Noun,6,1
신영화,Noun,10,1
신예,Noun,10,1
신의,Noun,10,1
신파극,Noun,10,1
실감,Noun,9,2
실감,Noun,10,4
실망,Noun,1,4
실망,Noun,3,1
실망,Noun,5,3
실망,Noun,7,1
실망,Noun,10,2
실망하고,Adjective,10,1
실망하다,Adjective,10,1
실망했다,Adjective,5,1
실망했어요,Adjective,1,1
실망했으나,Adjective,7,1
실망했지만,Adjective,10,1
실생활,Noun,1,1
실제,Noun,7,1
실제,Noun,9,1
실제,Noun,10,3
실종,Noun,7,1
실컷,Noun,6,1
싫다,Adjective,7,1
싫다,Adjective,10,1
싫어서,Adjective,7,1
싫어질라고,Adjective,8,1
싫어하는,Adjective,1,1
싫어하는,Adjective,5,1
싫어하는,Adjective,8,2
싫어하는,Adjective,9,1
싫어하는,Adjective,10,3
싫어하는데,Adjective,9,1
싫어하면,Adjective,9,1
싫어하지만,Adjective,3,1
싫었는데,Adjective,10,2
싫으면,Adjective,10,1
싫으시면,Adjective,8,1
싫은거지,Adjective,10,1
싫지만,Adjective,9,1
심,Noun,10,1
심각하게,Adjective,2,1
심기,Noun,5,1
심리,Noun,6,1
심리,Noun,7,1
심리,Noun,10,2
심심한,Adjective,7,1
심심할,Adjective,4,1
심심할,Adjective,8,1
심야,Noun,9,1
심장,Noun,8,1
심장,Noun,9,1
심장,Noun,10,2
심정,Noun,10,1
심하다,Adjective,1,2
심하지,Adjective,10,1
심해,Noun,1,1
십,Modifier,10,1
십상,Noun,10,1
십여,Modifier,10,1
십오분,Noun,8,1
싱크로,Noun,10,1
싶네여,Verb,10,1
싶네요,Verb,8,2
싶다,Verb,1,1
싶다,Verb,6,1
싶다,Verb,7,2
싶다,Verb,10,4
싶다면,Verb,9,1
싶다면,Verb,10,1
싶습니다,Verb,1,1
싶어요,Verb,10,1
싶었다,Verb,1,1
싶었다,Verb,10,1
싶으시다면,Verb,8,1
싶은,Verb,1,1
싶은,Verb,7,1
싶은,Verb,10,3
싶은데,Verb,10,1
싶을,Verb,10,1
싸우는,Verb,8,1
싸움,Noun,7,1
싸움,Noun,8,1
싸웠다면,Verb,10,1
싸이코,Noun,7,1
싹,Noun,7,1
싹,Noun,10,1
쌋다,Noun,10,1
쌌,Verb,10,1
쌍,Noun,10,2
쌍벽,Noun,9,1
쌍벽,Noun,10,3
쌔,Noun,10,1
썅,Noun,8,1
써,Verb,10,2
써여,Verb,10,1
써주길,Verb,10,1
썩,Noun,7,1
썩,Noun,10,1
썩은,Verb,9,1
썬,Verb,8,1
썰고,Verb,8,1
썰린,Verb,5,1
썰린,Verb,7,1
썰린,Verb,10,1
썼나,Verb,6,1
쎈,Adjective,10,1
쏘고싶네요,Verb,10,1
쏘지,Verb,10,1
쏠쏠,Noun,7,1
쏴라,Verb,8,1
쑈킹했던,Noun,9,1
쑤,Verb,10,1
쑤가,Verb,7,1
쑴,Verb,10,1
쓰,Verb,10,1
쓰고,Adjective,10,1
쓰고,Verb,7,1
쓰고,Verb,10,1
쓰는,Verb,10,1
쓰는것,Verb,10,1
쓰레기,Noun,1,13
쓰레기,Noun,2,1
쓰레기,Noun,4,2
쓰레기,Noun,9,1
쓰레기,Noun,10,4
쓰셨네요,Verb,10,1
쓰지,Verb,10,1
쓴,Verb,2,1
쓴,Verb,8,1
쓴,Verb,10,2
쓸데,Verb,7,1
쓸데,Verb,8,1
쓸데없는,Adjective,10,1
쓸데없이,Adverb,1,1
쓸수가,Verb,1,1
쓸어,Verb,10,1
쓸이하는,Verb,10,1
씀,Verb,4,1
씀,Verb,8,1
씀,Verb,10,3
씁쓸하긴,Adjective,10,1
씁쓸하다,Adjective,10,1
씁쓸한,Adjective,7,1
씁쓸할,Adjective,6,1
씁쓸함,Adjective,9,1
씁쓸함을,Adjective,7,1
씨,Noun,10,2
씨,Suffix,9,1
씨발,Noun,10,2
씨제이,Noun,10,4
씩,Suffix,9,1
씩,Suffix,10,4
씬,Noun,1,1
씬,Noun,8,1
씬,Noun,9,2
씬,Noun,10,4
씬들,Noun,8,1
씬떄,Noun,10,1
씬시티,Noun,9,1
씹,Verb,5,1
씻는,Verb,1,1
아,Exclamation,1,5
아,Exclamation,2,1
아,Exclamation,3,1
아,Exclamation,8,6
아,Exclamation,9,5
아,Exclamation,10,15
아,Josa,1,1
아,Josa,2,1
아,Josa,10,6
아가,Noun,8,1
아기,Noun,10,3
아까운,Adjective,1,2
아까워,Adjective,1,2
아까워,Adjective,2,1
아까워요,Adjective,3,1
아깝다,Adjective,1,2
아깝다,Adjective,10,1
아깝습니다,Adjective,6,1
아깝지,Adjective,10,3
아깝진,Adjective,10,1
아내,Noun,10,2
아는,Verb,8,1
아니,Adjective,1,1
아니,Adjective,10,3
아니겠음,Adjective,10,1
아니고,Adjective,2,1
아니고,Adjective,4,1
아니고,Adjective,6,1
아니고,Adjective,8,1
아니고,Adjective,9,1
아니고,Adjective,10,1
아니긍,Noun,7,1
아니냐,Adjective,8,1
아니냐,Adjective,10,1
아니네,Adjective,10,1
아니다,Adjective,7,1
아니다,Adjective,8,1
아니다,Adjective,10,3
아니더라,Adjective,5,1
아니더라,Adjective,10,1
아니라,Adjective,6,1
아니라,Adjective,7,1
아니라,Adjective,8,3
아니라,Adjective,9,2
아니라,Adjective,10,3
아니라는,Adjective,10,1
아니라면,Adjective,10,1
아니라서,Adjective,9,1
아니면,Adjective,5,1
아니면,Adjective,8,1
아니면,Adjective,10,1
아니시면,Adjective,1,1
아니야,Adjective,7,1
아니었음,Adjective,10,1
아니었지만,Adjective,8,1
아니였군,Adjective,10,1
아니죠,Adjective,10,1
아니지만,Adjective,9,1
아니지만,Adjective,10,1
아닌,Adjective,3,1
아닌,Adjective,5,1
아닌,Adjective,7,1
아닌,Adjective,9,1
아닌,Adjective,10,2
아닌가,Adjective,5,1
아닌가,Adjective,8,1
아닌가,Adjective,9,1
아닌가,Adjective,10,1
아닌가싶네요,Adjective,10,1
아닌거,Adjective,8,1
아닌것,Adjective,7,1
아닌듯,Adjective,2,1
아닌듯,Adjective,10,1
아닐까,Adjective,9,1
아닐까,Adjective,10,4
아닐듯,Adjective,10,1
아님,Adjective,1,1
아님,Adjective,3,2
아님,Adjective,5,1
아님,Adjective,8,1
아님,Adjective,9,1
아님,Adjective,10,8
아닙니다,Adjective,8,1
아동,Noun,9,1
아라하,Noun,10,1
아래,Noun,7,1
아랫,Modifier,10,1
아름답다,Adjective,10,1
아마겟돈,Noun,8,1
아마도,Adverb,8,1
아무,Modifier,6,1
아무,Modifier,7,1
아무,Modifier,10,2
아무,Noun,10,1
아무래도,Adverb,10,1
아무리,Adverb,1,2
아무리,Adverb,3,1
아무리,Adverb,8,1
아무리,Adverb,10,2
아무튼,Adverb,9,1
아바,Noun,3,1
아버지,Noun,9,1
아버지,Noun,10,1
아빠,Noun,3,1
아빠,Noun,10,2
아쉬운,Adjective,5,1
아쉬운,Adjective,6,1
아쉬운,Adjective,8,1
아쉬운게,Adjective,10,1
아쉬움,Noun,2,1
아쉬움,Noun,6,1
아쉬움,Noun,8,1
아쉬움,Noun,10,2
아쉬웠지만,Adjective,7,1
아쉬웠지만,Adjective,10,1
아쉽,Adjective,7,1
아쉽,Adjective,10,1
아쉽게,Adjective,10,1
아쉽긴,Adjective,10,2
아쉽네,Adjective,9,1
아쉽다,Adjective,6,1
아쉽다,Adjective,8,1
아쉽다,Adjective,9,1
아쉽더라구요,Adjective,8,1
아쉽지만,Adjective,7,1
아쉽지만,Adjective,8,1
아슬아슬한,Adjective,10,1
아시,Noun,1,1
아아,Exclamation,3,2
아야,Noun,10,1
아예,Noun,1,1
아오,Exclamation,10,2
아웃,Noun,9,1
아이,Noun,2,1
아이,Noun,10,2
아이디어,Noun,10,1
아이앰,Noun,10,1
아이유,Noun,9,1
아인,Noun,8,1
아자,Exclamation,10,1
아저씨,Noun,8,1
아저씨,Noun,10,1
아주,Noun,7,2
아주,Noun,8,2
아주,Noun,9,1
아주,Noun,10,8
아주아주,Adverb,8,1
아줌마,Noun,8,1
아줌마,Noun,9,1
아지,Noun,10,2
아직,Adverb,8,2
아직,Adverb,9,1
아직,Adverb,10,25
아직도,Adverb,7,1
아직도,Adverb,8,1
아직도,Adverb,10,6
아찔함,Adjective,5,1
아프네요,Adjective,8,1
아함,Noun,10,1
악,Exclamation,3,1
악,Noun,5,1
악마,Noun,10,1
악몽,Noun,8,1
악몽,Noun,10,1
악물고,Verb,10,1
악플,Noun,1,1
안,Noun,1,2
안,Noun,2,1
안,Noun,3,1
안,Noun,4,2
안,Noun,6,1
안,Noun,8,3
안,Noun,10,10
안,VerbPrefix,1,9
안,VerbPrefix,2,1
안,VerbPrefix,3,1
안,VerbPrefix,6,2
안,VerbPrefix,7,2
안,VerbPrefix,8,8
안,VerbPrefix,9,9
안,VerbPrefix,10,18
안가옵니다,Verb,10,1
안감,Noun,1,1
안감,Noun,2,1
안고,Noun,8,1
안남,Noun,6,1
안남,Noun,10,3
안녕하세요,Adjective,10,1
안되겠군,Adjective,10,1
안되고,Adjective,6,1
안되네,Adjective,2,1
안되네,Adjective,10,1
안되는,Adjective,1,1
안되는,Adjective,5,1
안되는,Adjective,8,1
안되는,Adjective,9,2
안되는,Adjective,10,7
안되는건,Adjective,1,1
안되서,Adjective,5,1
안되지만,Adjective,10,1
안된,Adjective,10,1
안된다,Adjective,7,1
안된다,Adjective,10,1
안된다는게,Adjective,9,1
안됨,Adjective,5,1
안든다,Verb,6,1
안떨어짐,Verb,8,1
안보,Noun,8,1
안보,Noun,10,6
안상,Noun,10,1
안습,Noun,10,4
안식,Noun,10,1
안아오나,Verb,10,1
안정감,Noun,9,1
안좋았던걸,Adjective,6,1
안좋지만,Adjective,10,1
안주,Noun,10,1
안주는데,Verb,10,1
안질려,Verb,10,1
안질린다,Verb,10,1
안질림,Verb,10,1
안치,Noun,10,1
안타까운,Adjective,9,1
안타깝다,Adjective,7,1
안타깝다,Adjective,10,1
안함,Noun,10,1
앉아,Verb,1,1
앉자,Verb,1,1
않,Verb,1,1
않,Verb,10,3
않게,Verb,10,2
않겠,Verb,8,1
않고,Verb,1,4
않고,Verb,2,1
않고,Verb,5,1
않고,Verb,6,3
않고,Verb,8,4
않고,Verb,9,3
않고,Verb,10,9
않고요,Verb,2,1
않고있다,Verb,10,1
않나,Verb,3,2
않나,Verb,6,1
않나,Verb,10,1
않냐,Verb,8,1
않네요,Verb,1,2
않네요,Verb,10,1
않는,Verb,1,1
않는,Verb,3,1
않는,Verb,6,1
않는,Verb,10,3
않는군,Verb,8,1
않는다,Verb,7,1
않는다,Verb,8,3
않는다,Verb,9,2
않는다,Verb,10,4
않는데,Verb,7,1
않는데,Verb,10,1
않다,Verb,1,2
않다,Verb,6,1
않다,Verb,7,3
않다,Verb,8,3
않다,Verb,9,1
않다,Verb,10,7
않습니다,Verb,4,1
않아,Verb,6,1
않아,Verb,7,1
않아,Verb,10,1
않아서,Verb,7,1
않아서,Verb,10,2
않았는데,Verb,1,1
않았다,Verb,7,2
않았다,Verb,8,1
않았다,Verb,9,1
않았다,Verb,10,2
않았다면,Verb,10,1
않았도,Verb,9,1
않았으나,Verb,9,1
않았을,Verb,10,1
않았음,Verb,7,1
않았음,Verb,8,1
않으면서,Verb,8,1
않은,Verb,6,1
않은,Verb,7,1
않은,Verb,8,1
않은,Verb,9,1
않은,Verb,10,6
않을까,Verb,8,1
않을듯,Verb,10,1
않음,Verb,7,1
않음,Verb,8,2
않지만,Verb,1,1
않지만,Verb,9,2
알,Noun,7,3
알,Noun,8,3
알,Noun,9,2
알,Noun,10,7
알겠네,Verb,10,1
알고싶다,Noun,7,1
알고있을까,Verb,10,1
알랴,Verb,10,1
알려,Verb,8,1
알려주지,Verb,8,1
알면서,Verb,10,1
알바,Noun,1,3
알바생,Noun,3,1
