형태소,품사,분류,카운트
?',Punctuation,8,1
?(,Punctuation,3,1
?),Punctuation,1,1
?),Punctuation,5,1
?),Punctuation,7,1
?),Punctuation,9,1
?),Punctuation,10,1
?-_-,Punctuation,10,1
?.,Punctuation,3,1
?..,Punctuation,5,1
?..,Punctuation,8,1
?..,Punctuation,10,1
?..(,Punctuation,10,1
?...,Punctuation,4,1
?...,Punctuation,8,1
?...,Punctuation,10,2
?....,Punctuation,8,1
?....,Punctuation,9,2
?..;;,Punctuation,1,1
?;,Punctuation,4,1
?;;,Punctuation,2,1
?;;,Punctuation,10,2
??,Punctuation,1,12
??,Punctuation,3,4
??,Punctuation,4,1
??,Punctuation,5,5
??,Punctuation,6,6
??,Punctuation,7,17
??,Punctuation,8,14
??,Punctuation,9,19
??,Punctuation,10,40
??!,Punctuation,9,1
??..,Punctuation,10,1
??...,Punctuation,6,1
??...,Punctuation,7,1
???,Punctuation,1,3
???,Punctuation,3,1
???,Punctuation,4,1
???,Punctuation,5,2
???,Punctuation,6,2
???,Punctuation,7,3
???,Punctuation,8,5
???,Punctuation,9,2
???,Punctuation,10,13
????,Punctuation,2,1
????,Punctuation,6,1
????,Punctuation,9,2
?????,Punctuation,1,1
?????,Punctuation,6,2
?????,Punctuation,9,1
??????,Punctuation,7,2
??????,Punctuation,10,1
????????,Punctuation,7,1
??????????????????????????????????????????????????????????????????????????????,Punctuation,1,1
?^^,Punctuation,4,1
@,Foreign,10,2
@,Punctuation,9,1
@,Punctuation,10,1
@.@,Punctuation,10,1
@_,ScreenName,8,1
@~!!,Punctuation,9,1
@~~~,Foreign,8,1
A,Alpha,1,2
A,Alpha,5,1
A,Alpha,6,2
A,Alpha,7,1
A,Alpha,8,11
A,Alpha,9,7
A,Alpha,10,11
AA,Alpha,8,1
AAA,Alpha,10,1
ABCDEFG,Alpha,8,1
ABS,Alpha,6,1
Awesome,Alpha,9,1
Awesome,Alpha,10,1
B,Alpha,1,8
B,Alpha,3,3
B,Alpha,4,7
B,Alpha,5,5
B,Alpha,6,11
B,Alpha,7,6
B,Alpha,8,9
B,Alpha,9,13
B,Alpha,10,18
BEST,Alpha,10,1
BGM,Alpha,8,1
BGM,Alpha,10,1
BL,Alpha,10,1
Begins,Alpha,6,1
Best,Alpha,10,2
Brad,Alpha,10,1
But,Alpha,9,1
C,Alpha,1,1
C,Alpha,10,4
CCTV,Alpha,8,1
CDC,Alpha,4,1
CF,Alpha,10,1
CG,Alpha,1,2
CG,Alpha,3,1
CG,Alpha,4,1
CG,Alpha,5,4
CG,Alpha,6,4
CG,Alpha,7,5
CG,Alpha,8,2
CG,Alpha,9,6
CG,Alpha,10,8
CGV,Alpha,5,1
CGV,Alpha,8,1
CGV,Alpha,9,1
CGV,Alpha,10,2
Camp,Alpha,6,1
Cg,Alpha,3,1
Com,Alpha,7,1
Cruise,Alpha,7,1
Cut,Alpha,10,1
D,Alpha,1,2
D,Alpha,2,3
D,Alpha,4,2
D,Alpha,5,4
D,Alpha,6,7
D,Alpha,7,7
D,Alpha,8,13
D,Alpha,9,15
D,Alpha,10,33
DVD,Alpha,2,1
DVD,Alpha,6,1
DVD,Alpha,8,1
DVD,Alpha,10,2
DX,Alpha,8,2
DX,Alpha,9,1
DX,Alpha,10,1
Daniella,Alpha,7,1
Dawn,Alpha,8,1
Dead,Alpha,6,1
Dead,Alpha,8,1
Drama,Alpha,6,1
F,Alpha,10,1
Follow,Alpha,10,1
G,Alpha,10,1
GOOD,Alpha,10,1
GP,Alpha,7,1
GR,Alpha,10,1
Good,Alpha,8,4
Good,Alpha,9,2
Good,Alpha,10,13
Goooooooooooooood,Alpha,10,1
Great,Alpha,10,1
H,Alpha,8,1
H,Alpha,10,1
HJ,Alpha,10,1
HONEYJAM,Alpha,10,1
Humphreys,Alpha,6,1
I,Alpha,10,1
Imax,Alpha,10,1
Isolated,Alpha,9,1
Isolated,Alpha,10,1
Israel,Alpha,6,1
It,Alpha,10,1
JH,Alpha,10,1
Jam,Alpha,1,1
K,Alpha,10,1
Keep,Alpha,9,1
Kertesz,Alpha,7,1
L,Alpha,9,2
LOVE,Alpha,10,1
LTE,Alpha,8,1
LTE,Alpha,10,1
Life,Alpha,7,1
M,Alpha,8,1
MH,Alpha,10,1
MOS,Alpha,10,1
MUSE,Alpha,10,1
Movement,Alpha,7,1
Muse,Alpha,10,2
Must,Alpha,10,1
N,Alpha,10,1
NONO,Alpha,9,1
NY,Alpha,10,1
No,Alpha,1,1
No,Alpha,9,1
O,Alpha,3,1
O,Alpha,8,1
O,Alpha,10,2
OK,Alpha,7,2
OO,Alpha,1,5
OO,Alpha,2,1
OO,Alpha,4,1
OO,Alpha,5,5
OO,Alpha,6,1
OO,Alpha,7,2
OO,Alpha,8,4
OO,Alpha,9,4
OO,Alpha,10,21
OOO,Alpha,1,2
OOO,Alpha,3,2
OOO,Alpha,7,2
OOO,Alpha,8,1
OOO,Alpha,9,1
OOO,Alpha,10,11
OOOO,Alpha,10,1
OST,Alpha,7,1
OST,Alpha,8,2
OST,Alpha,9,3
OST,Alpha,10,4
OUT,Alpha,10,1
Ocn,Alpha,10,2
Of,Alpha,8,1
One,Alpha,9,1
Ost,Alpha,10,1
P,Alpha,5,2
P,Alpha,10,1
PG,Alpha,8,1
PP,Alpha,5,1
PPL,Alpha,1,1
PPL,Alpha,6,1
PPL,Alpha,7,1
PS,Alpha,6,1
PV,Alpha,1,1
PV,Alpha,9,1
Pitt,Alpha,10,1
Press,Alpha,10,1
R,Alpha,9,1
REC,Alpha,7,1
REC,Alpha,9,1
Rec,Alpha,10,1
S,Alpha,7,1
S,Alpha,10,3
SF,Alpha,1,2
SF,Alpha,2,2
SF,Alpha,4,1
SF,Alpha,6,1
SF,Alpha,7,2
SF,Alpha,8,4
SF,Alpha,9,2
SF,Alpha,10,5
SOSO,Alpha,6,1
SW,Alpha,10,1
System,Alpha,10,1
TOP,Alpha,10,1
TT,Alpha,3,1
TV,Alpha,1,1
TV,Alpha,3,2
TV,Alpha,6,1
TV,Alpha,8,1
The,Alpha,6,1
The,Alpha,10,1
Tom,Alpha,7,1
UFO,Alpha,5,1
UN,Alpha,1,1
UN,Alpha,2,2
UN,Alpha,8,2
UN,Alpha,9,1
Umchangnada,Alpha,10,1
Undead,Alpha,8,1
Unrated,Alpha,10,1
VOD,Alpha,8,1
Very,Alpha,10,1
W,Alpha,8,1
WHO,Alpha,1,1
WHO,Alpha,7,4
WHO,Alpha,8,2
WHO,Alpha,9,1
WHO,Alpha,10,4
Wales,Alpha,6,1
Walking,Alpha,6,1
War,Alpha,1,1
War,Alpha,8,1
War,Alpha,9,1
With,Alpha,10,1
World,Alpha,1,1
World,Alpha,6,1
World,Alpha,8,1
World,Alpha,9,2
World,Alpha,10,2
X,Alpha,3,1
X,Alpha,6,1
X,Alpha,10,1
Y,Alpha,8,1
YeonS,Alpha,9,1
Yes,Alpha,10,1
Yo,Alpha,10,1
You,Alpha,10,1
Z,Alpha,1,13
Z,Alpha,2,2
Z,Alpha,3,3
Z,Alpha,4,6
Z,Alpha,5,8
Z,Alpha,6,5
Z,Alpha,7,13
Z,Alpha,8,13
Z,Alpha,9,20
Z,Alpha,10,43
ZZZ,Alpha,7,1
Zombie,Alpha,8,1
Zombie,Alpha,10,1
Zot,Alpha,1,1
[,Punctuation,7,1
[,Punctuation,8,3
[,Punctuation,9,4
[,Punctuation,10,2
],Punctuation,7,1
],Punctuation,8,3
],Punctuation,9,3
],Punctuation,10,2
^,Punctuation,1,1
^,Punctuation,7,2
^,Punctuation,8,2
^,Punctuation,9,14
^,Punctuation,10,30
^),Punctuation,10,2
^*,Punctuation,10,1
"^,^",Punctuation,10,1
^-^,Punctuation,8,1
^-^,Punctuation,10,3
^...,Punctuation,8,1
^..^,Punctuation,1,1
^.^,Punctuation,7,1
^.^,Punctuation,10,1
^^,Punctuation,1,4
^^,Punctuation,2,1
^^,Punctuation,4,1
^^,Punctuation,6,2
^^,Punctuation,7,9
^^,Punctuation,8,41
^^,Punctuation,9,58
^^,Punctuation,10,109
^^!,Punctuation,8,1
^^!,Punctuation,10,1
^^!!!,Punctuation,10,1
^^!!!!!,Punctuation,10,1
^^),Punctuation,9,1
^^*,Punctuation,9,1
^^*,Punctuation,10,6
^^.,Punctuation,10,1
^^..,Punctuation,9,1
^^..,Punctuation,10,1
^^;,Punctuation,8,1
^^;,Punctuation,9,2
^^;,Punctuation,10,1
^^;;,Punctuation,7,1
^^;;,Punctuation,9,1
^^;;;,Punctuation,9,1
^^~,Punctuation,8,1
^^~,Punctuation,9,2
^^~,Punctuation,10,2
^_^,Punctuation,9,1
^_^,Punctuation,10,3
^~^,Punctuation,10,4
_,Punctuation,5,1
_,Punctuation,7,1
_,Punctuation,8,7
_,Punctuation,9,1
_,Punctuation,10,3
`,Punctuation,1,2
`,Punctuation,5,2
a,Alpha,1,4
a,Alpha,7,1
a,Alpha,9,1
a,Alpha,10,4
about,Alpha,9,1
always,Alpha,10,1
amazing,Alpha,10,1
among,Alpha,10,1
awesome,Alpha,9,1
b,Alpha,1,5
b,Alpha,4,1
b,Alpha,5,1
b,Alpha,6,4
b,Alpha,7,8
b,Alpha,8,9
b,Alpha,9,7
b,Alpha,10,14
bb,Alpha,7,3
bb,Alpha,8,2
bb,Alpha,9,3
bb,Alpha,10,19
bbb,Alpha,8,1
bbb,Alpha,9,1
bbb,Alpha,10,2
bbbb,Alpha,8,1
bbbb,Alpha,10,1
bbbbb,Alpha,10,2
bbv,Alpha,10,1
be,Alpha,8,1
belt,Alpha,9,1
best,Alpha,9,1
best,Alpha,10,2
bgm,Alpha,7,1
boy,Alpha,10,1
but,Alpha,4,1
but,Alpha,9,1
c,Alpha,10,1
can,Alpha,10,1
cf,Alpha,6,1
cg,Alpha,1,1
cg,Alpha,6,4
cg,Alpha,8,2
cg,Alpha,9,5
cg,Alpha,10,1
cgv,Alpha,3,1
cgv,Alpha,4,1
cgv,Alpha,7,2
cgv,Alpha,8,1
cgv,Alpha,10,1
cia,Alpha,1,1
cl,Alpha,8,1
continue,Alpha,8,1
curious,Alpha,9,1
d,Alpha,1,2
d,Alpha,4,1
d,Alpha,5,1
d,Alpha,6,1
d,Alpha,7,4
d,Alpha,8,4
d,Alpha,9,7
d,Alpha,10,18
dd,Alpha,10,1
disaster,Alpha,9,1
dog,Alpha,10,1
dvd,Alpha,1,1
dvd,Alpha,7,1
dvd,Alpha,10,2
dx,Alpha,7,1
dx,Alpha,10,1
engineering,Alpha,6,1
exciting,Alpha,8,1
existing,Alpha,10,1
face,Alpha,9,1
fact,Alpha,10,2
fasten,Alpha,9,1
fiction,Alpha,10,1
films,Alpha,10,1
for,Alpha,8,1
fuc,Alpha,10,1
fucking,Alpha,9,1
g,Alpha,10,1
genre,Alpha,10,1
good,Alpha,8,1
good,Alpha,9,4
good,Alpha,10,8
gooddd,Alpha,10,1
graphic,Alpha,10,1
greatest,Alpha,6,1
history,Alpha,6,1
honey,Alpha,10,1
http://afreeca.com/cbb8191,URL,10,1
http://antidongtac.tistory.com/82,URL,6,1
ikkkkkk,Alpha,8,1
in,Alpha,6,1
in,Alpha,9,1
in,Alpha,10,2
indulgent,Alpha,9,1
infection,Alpha,10,1
inst,Alpha,10,1
iptv,Alpha,10,1
is,Alpha,7,1
is,Alpha,9,2
is,Alpha,10,1
isolated,Alpha,8,1
isolated,Alpha,10,3
it,Alpha,8,1
it,Alpha,9,1
jam,Alpha,10,1
killing,Alpha,8,1
life,Alpha,9,1
like,Alpha,10,1
lucky,Alpha,1,1
making,Alpha,9,1
mbc,Alpha,5,1
me,Alpha,9,1
me,Alpha,10,1
meI,Alpha,10,1
most,Alpha,10,1
movement,Alpha,9,1
movie,Alpha,10,2
nm,Alpha,10,1
nono,Alpha,1,1
not,Alpha,7,1
not,Alpha,9,1
o,Alpha,4,1
o,Alpha,10,13
of,Alpha,1,1
of,Alpha,2,1
of,Alpha,9,1
of,Alpha,10,3
ombies,Alpha,9,1
oo,Alpha,10,1
or,Alpha,5,1
or,Alpha,6,1
ost,Alpha,8,2
ost,Alpha,9,3
ost,Alpha,10,4
others,Alpha,10,1
p,Alpha,9,1
p,Alpha,10,1
pV,Alpha,10,1
ppl,Alpha,2,1
ppl,Alpha,6,1
ppl,Alpha,9,2
protect,Alpha,10,1
ps,Alpha,7,1
ps,Alpha,8,1
r,Alpha,1,1
realistic,Alpha,10,1
rec,Alpha,6,1
recently,Alpha,10,1
released,Alpha,10,1
remake,Alpha,8,1
s,Alpha,9,2
s,Alpha,10,2
scale,Alpha,10,1
scene,Alpha,6,1
seat,Alpha,9,1
see,Alpha,10,1
self,Alpha,9,1
sf,Alpha,3,1
sf,Alpha,5,3
sf,Alpha,7,2
sf,Alpha,8,1
sf,Alpha,9,3
si,Alpha,10,1
smai,Alpha,9,1
so,Alpha,7,2
so,Alpha,8,2
social,Alpha,6,1
soso,Alpha,7,1
sound,Alpha,10,1
ss,Alpha,10,1
story,Alpha,10,1
system,Alpha,8,1
system,Alpha,9,1
system,Alpha,10,3
that,Alpha,9,1
the,Alpha,1,1
the,Alpha,9,1
the,Alpha,10,4
things,Alpha,9,1
thrnt,Alpha,10,1
ties,Alpha,10,1
time,Alpha,8,1
to,Alpha,8,2
top,Alpha,10,4
totally,Alpha,8,1
tothe,Alpha,10,1
trust,Alpha,10,1
tv,Alpha,4,1
tv,Alpha,6,1
tv,Alpha,8,1
tv,Alpha,9,1
un,Alpha,3,1
un,Alpha,5,1
un,Alpha,6,1
un,Alpha,9,1
un,Alpha,10,1
v,Alpha,8,1
ver,Alpha,7,1
viral,Alpha,10,1
vs,Alpha,3,1
vs,Alpha,6,1
vs,Alpha,7,1
vs,Alpha,9,1
wa,Alpha,1,1
war,Alpha,5,1
war,Alpha,6,3
war,Alpha,9,1
war,Alpha,10,2
was,Alpha,8,1
who,Alpha,6,1
who,Alpha,10,1
will,Alpha,10,1
world,Alpha,1,1
x,Alpha,4,1
x,Alpha,10,1
you,Alpha,10,1
your,Alpha,9,1
z,Alpha,1,6
z,Alpha,2,1
z,Alpha,4,6
z,Alpha,5,2
z,Alpha,6,6
z,Alpha,7,9
z,Alpha,8,13
z,Alpha,9,22
z,Alpha,10,79
zi,Alpha,10,1
zombi,Alpha,10,1
zombie,Alpha,10,3
zzzz,Alpha,7,1
~,Punctuation,1,20
~,Punctuation,3,4
~,Punctuation,4,2
~,Punctuation,5,18
~,Punctuation,6,24
~,Punctuation,7,55
~,Punctuation,8,124
~,Punctuation,9,160
~,Punctuation,10,246
~!,Punctuation,1,1
~!,Punctuation,2,1
~!,Punctuation,7,2
~!,Punctuation,8,6
~!,Punctuation,9,14
~!,Punctuation,10,20
~!!,Punctuation,7,1
~!!,Punctuation,8,2
~!!,Punctuation,9,4
~!!,Punctuation,10,25
~!!!,Punctuation,1,3
~!!!,Punctuation,8,1
~!!!,Punctuation,9,1
~!!!,Punctuation,10,8
~!!!!!,Punctuation,1,1
~!!!!!!!!!!!!!!!!!!!!!,Punctuation,10,1
"~!,",Punctuation,8,1
~',Punctuation,5,1
~.,Punctuation,10,1
~..,Punctuation,10,1
~...,Punctuation,7,1
~...,Punctuation,9,1
~...,Punctuation,10,1
~.~,Punctuation,10,1
~/,Punctuation,8,1
~?,Punctuation,5,1
~?,Punctuation,8,4
"~^,^",Punctuation,2,1
~^-^,Punctuation,10,1
~^-^),Punctuation,10,1
~^.^,Punctuation,9,1
~^^,Punctuation,8,3
~^^,Punctuation,9,3
~^^,Punctuation,10,9
~^^*,Punctuation,10,1
~^^;,Punctuation,9,1
~^~^,Punctuation,10,1
~_~,Punctuation,10,2
~~,Punctuation,1,5
~~,Punctuation,2,2
~~,Punctuation,3,2
~~,Punctuation,4,1
~~,Punctuation,5,1
~~,Punctuation,6,9
~~,Punctuation,7,7
~~,Punctuation,8,24
~~,Punctuation,9,36
~~,Punctuation,10,65
~~!,Punctuation,3,1
~~!,Punctuation,8,1
~~!,Punctuation,10,1
~~!!,Punctuation,2,1
~~!!,Punctuation,9,6
~~!!,Punctuation,10,3
~~!!!,Punctuation,10,1
~~!!!!,Punctuation,10,2
~~!!^^,Punctuation,10,1
~~>_</,Punctuation,10,1
~~^^,Punctuation,9,1
~~^^,Punctuation,10,3
~~~,Punctuation,1,5
~~~,Punctuation,5,1
~~~,Punctuation,6,4
~~~,Punctuation,7,1
~~~,Punctuation,8,6
~~~,Punctuation,9,4
~~~,Punctuation,10,28
~~~!!,Punctuation,9,2
~~~!!!,Punctuation,9,1
~~~!!!,Punctuation,10,1
~~~'-',Punctuation,9,1
~~~*^^*,Punctuation,10,1
~~~^^,Punctuation,7,1
~~~^^,Punctuation,10,2
~~~~,Punctuation,5,2
~~~~,Punctuation,8,1
~~~~,Punctuation,9,4
~~~~,Punctuation,10,14
~~~~!!,Punctuation,10,1
~~~~>_<,Punctuation,10,1
~~~~^^,Punctuation,9,1
~~~~``,Punctuation,10,1
~~~~~,Punctuation,1,1
~~~~~,Punctuation,5,1
~~~~~,Punctuation,6,1
~~~~~,Punctuation,7,1
~~~~~,Punctuation,9,1
~~~~~,Punctuation,10,3
~~~~~!!!,Punctuation,10,1
~~~~~~,Punctuation,5,1
~~~~~~,Punctuation,10,1
~~~~~~~~,Punctuation,10,1
~~~~~~~~~~~,Punctuation,10,1
~~~~~~~~~~~~~~,Punctuation,10,1
§,Foreign,10,1
·,Punctuation,6,2
·,Punctuation,10,1
Ø,Foreign,10,1
“,Foreign,9,1
”,Foreign,9,1
‥,Foreign,8,5
‥,Foreign,9,3
‥‥,Foreign,9,1
…),Punctuation,4,1
€,Foreign,10,1
ⅱ,Foreign,10,1
ⅵ,Foreign,10,1
↖,Foreign,10,1
↗,Foreign,10,1
┤,Foreign,10,1
■■■■,Foreign,7,1
★,Foreign,1,3
★,Foreign,9,1
★,Foreign,10,2
★★,Foreign,1,2
★★★★★☆☆☆☆☆,Foreign,5,2
☆★,Foreign,10,1
♡,Foreign,6,1
♡,Foreign,8,2
♡,Foreign,9,5
♡,Foreign,10,9
♡♡,Foreign,9,1
♡♡,Foreign,10,2
♡♥,Foreign,10,1
♥,Foreign,8,3
♥,Foreign,9,6
♥,Foreign,10,61
♥♥,Foreign,9,1
♥♥,Foreign,10,4
♥♥♥,Foreign,10,5
♥♥♥♥,Foreign,10,2
♥♥♥♥♥,Foreign,10,2
♥♥♥♥♥♥♥,Foreign,10,1
♥♥♥♥♥♥♥♥,Foreign,10,1
ㄱ,KoreanParticle,7,2
ㄱ,KoreanParticle,9,1
ㄱ,KoreanParticle,10,5
ㄱㄱ,KoreanParticle,1,3
ㄱㄱ,KoreanParticle,7,1
ㄱㄱ,KoreanParticle,10,3
ㄱㄱㄱㄱ,KoreanParticle,10,1
ㄱㄴㅈ,KoreanParticle,5,1
ㄱㄴㅉㄱ,KoreanParticle,6,1
ㄱㄴㅋㄷㅋ,KoreanParticle,8,1
ㄱㅊ,KoreanParticle,7,2
ㄱㅋ,KoreanParticle,10,1
ㄱㅜㄷ,KoreanParticle,10,1
ㄲ,KoreanParticle,10,1
ㄳ,KoreanParticle,9,1
ㄴ,KoreanParticle,3,1
ㄴ,KoreanParticle,4,1
ㄴ,KoreanParticle,9,2
ㄴ,KoreanParticle,10,5
ㄴㄴ,KoreanParticle,2,1
ㄴㄴ,KoreanParticle,5,1
ㄴㄴ,KoreanParticle,7,2
ㄴㄴ,KoreanParticle,10,2
ㄴㅏㄴ,KoreanParticle,10,1
ㄴㅔ,KoreanParticle,10,1
ㄷ,KoreanParticle,8,1
ㄷ,KoreanParticle,9,3
ㄷ,KoreanParticle,10,13
ㄷㄱㅌ,KoreanParticle,10,1
ㄷㄷ,KoreanParticle,6,1
ㄷㄷ,KoreanParticle,7,5
ㄷㄷ,KoreanParticle,8,4
ㄷㄷ,KoreanParticle,9,8
ㄷㄷ,KoreanParticle,10,15
ㄷㄷㄷ,KoreanParticle,7,2
ㄷㄷㄷ,KoreanParticle,8,7
ㄷㄷㄷ,KoreanParticle,9,2
ㄷㄷㄷ,KoreanParticle,10,8
ㄷㄷㄷㄷ,KoreanParticle,10,2
ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,KoreanParticle,8,1
ㄷㄷㄷㄷㅋㅋㅋ,KoreanParticle,3,1
ㄷㅂ,KoreanParticle,10,1
ㄷㅅ,KoreanParticle,10,1
ㄷㅋㄷㅋㄷㅋㄷㅋㄷㅋㄷㅋㄷ,KoreanParticle,9,1
ㄷㅗ,KoreanParticle,2,1
ㄸ,KoreanParticle,9,1
ㄹ,KoreanParticle,1,1
ㄹ,KoreanParticle,5,1
ㄹ,KoreanParticle,7,1
ㄹ,KoreanParticle,8,1
ㄹ,KoreanParticle,10,3
ㄹㄹㄴㄹ,KoreanParticle,10,1
ㄹㅇ,KoreanParticle,4,1
ㄹㅇ,KoreanParticle,10,4
ㅁ,KoreanParticle,8,1
ㅁ,KoreanParticle,9,2
ㅁ,KoreanParticle,10,5
ㅁㅇㅁㅎ,KoreanParticle,10,1
ㅁㅊㅉㅉ,KoreanParticle,10,1
ㅂ,KoreanParticle,7,1
ㅂ,KoreanParticle,8,1
ㅂ,KoreanParticle,9,2
ㅂ,KoreanParticle,10,3
ㅂㅂㅂㄱ,KoreanParticle,10,2
ㅂㅅ,KoreanParticle,1,1
ㅂㅅ,KoreanParticle,6,1
ㅂㅅ,KoreanParticle,10,1
ㅂㅣ,KoreanParticle,10,1
ㅄ,KoreanParticle,4,1
ㅄ,KoreanParticle,10,3
ㅅ,KoreanParticle,1,1
ㅅ,KoreanParticle,3,1
ㅅ,KoreanParticle,7,1
ㅅ,KoreanParticle,8,3
ㅅ,KoreanParticle,9,1
ㅅ,KoreanParticle,10,8
ㅅㄱ,KoreanParticle,1,2
ㅅㅂ,KoreanParticle,1,4
ㅅㅂ,KoreanParticle,6,1
ㅅㅂ,KoreanParticle,7,2
ㅅㅂ,KoreanParticle,9,2
ㅅㅂ,KoreanParticle,10,3
ㅅㅅ,KoreanParticle,10,1
ㅅㅌㅊ,KoreanParticle,10,1
ㅆ,KoreanParticle,10,2
ㅆㄹㄱ,KoreanParticle,9,1
ㅆㅇ,KoreanParticle,10,1
ㅆㅓ,KoreanParticle,10,1
ㅇ,KoreanParticle,1,1
ㅇ,KoreanParticle,2,1
ㅇ,KoreanParticle,5,1
ㅇ,KoreanParticle,8,4
ㅇ,KoreanParticle,9,7
ㅇ,KoreanParticle,10,27
ㅇㄱ,KoreanParticle,10,1
ㅇㄱㄹㅇ,KoreanParticle,10,2
ㅇㄹㄹ,KoreanParticle,9,1
ㅇㅁㅇ,KoreanParticle,1,1
ㅇㅅ,KoreanParticle,10,1
ㅇㅅㅇ,KoreanParticle,1,1
ㅇㅅㅇ,KoreanParticle,5,1
ㅇㅅㅇ,KoreanParticle,8,1
ㅇㅅㅇ,KoreanParticle,9,1
ㅇㅇ,KoreanParticle,1,1
ㅇㅇ,KoreanParticle,4,1
ㅇㅇ,KoreanParticle,7,3
ㅇㅇ,KoreanParticle,8,6
ㅇㅇ,KoreanParticle,9,4
ㅇㅇ,KoreanParticle,10,22
ㅇㅇㄹ,KoreanParticle,10,1
ㅇㅇㅇ,KoreanParticle,8,2
ㅇㅇㅇ,KoreanParticle,9,1
ㅇㅇㅇ,KoreanParticle,10,1
ㅇㅇㅇㅇ,KoreanParticle,10,2
ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,KoreanParticle,7,1
ㅇㅋ,KoreanParticle,7,1
ㅇㅏ,KoreanParticle,8,1
ㅇㅔ,KoreanParticle,9,1
ㅇㅣ,KoreanParticle,10,1
ㅈ,KoreanParticle,1,2
ㅈ,KoreanParticle,8,2
ㅈ,KoreanParticle,9,3
ㅈ,KoreanParticle,10,7
ㅈㄱㄴ,KoreanParticle,6,1
ㅈㄴ,KoreanParticle,1,2
ㅈㄴ,KoreanParticle,9,3
ㅈㄴ,KoreanParticle,10,4
ㅈㄹ,KoreanParticle,3,1
ㅈㄹ,KoreanParticle,10,2
ㅈㅇ,KoreanParticle,10,1
ㅈㅈ,KoreanParticle,6,1
ㅈㅌ,KoreanParticle,10,1
ㅈㅐ,KoreanParticle,10,1
ㅈㅓㄴ,KoreanParticle,5,1
ㅈㅣ,KoreanParticle,7,1
ㅉ,KoreanParticle,1,1
ㅉ,KoreanParticle,6,1
ㅉ,KoreanParticle,10,2
ㅉㄱ,KoreanParticle,6,1
ㅉㅉ,KoreanParticle,1,4
ㅉㅉ,KoreanParticle,7,1
ㅉㅉ,KoreanParticle,9,1
ㅉㅉ,KoreanParticle,10,3
ㅉㅉㅉ,KoreanParticle,7,1
ㅉㅉㅉ,KoreanParticle,10,4
ㅉㅉㅉㅉ,KoreanParticle,1,1
ㅉㅉㅉㅉㅉㅉㅉㅉ,KoreanParticle,1,1
ㅊ,KoreanParticle,10,2
ㅊㅊ,KoreanParticle,10,1
ㅋ,KoreanParticle,1,8
ㅋ,KoreanParticle,2,2
ㅋ,KoreanParticle,3,5
ㅋ,KoreanParticle,4,5
ㅋ,KoreanParticle,5,7
ㅋ,KoreanParticle,6,13
ㅋ,KoreanParticle,7,31
ㅋ,KoreanParticle,8,81
ㅋ,KoreanParticle,9,99
ㅋ,KoreanParticle,10,208
ㅋㄱ,KoreanParticle,7,1
ㅋㄱ,KoreanParticle,10,1
ㅋㄱㅋㅋㅋㅋ,KoreanParticle,7,1
ㅋㄷ,KoreanParticle,9,1
ㅋㄷㅋㄷ,KoreanParticle,10,1
ㅋㅋ,KoreanParticle,1,15
ㅋㅋ,KoreanParticle,2,5
ㅋㅋ,KoreanParticle,3,8
ㅋㅋ,KoreanParticle,4,4
ㅋㅋ,KoreanParticle,5,7
ㅋㅋ,KoreanParticle,6,14
ㅋㅋ,KoreanParticle,7,40
ㅋㅋ,KoreanParticle,8,102
ㅋㅋ,KoreanParticle,9,185
ㅋㅋ,KoreanParticle,10,415
ㅋㅋㄱ,KoreanParticle,9,1
ㅋㅋㄱ,KoreanParticle,10,2
ㅋㅋㄱㅋ,KoreanParticle,10,1
ㅋㅋㄱㅋㅋ,KoreanParticle,10,2
ㅋㅋㅋ,KoreanParticle,1,10
ㅋㅋㅋ,KoreanParticle,2,1
ㅋㅋㅋ,KoreanParticle,3,3
ㅋㅋㅋ,KoreanParticle,4,4
ㅋㅋㅋ,KoreanParticle,5,9
ㅋㅋㅋ,KoreanParticle,6,11
ㅋㅋㅋ,KoreanParticle,7,13
ㅋㅋㅋ,KoreanParticle,8,62
ㅋㅋㅋ,KoreanParticle,9,109
ㅋㅋㅋ,KoreanParticle,10,207
ㅋㅋㅋㄱㅋㅋ,KoreanParticle,7,1
ㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ,KoreanParticle,8,1
ㅋㅋㅋㅋ,KoreanParticle,1,4
ㅋㅋㅋㅋ,KoreanParticle,2,1
ㅋㅋㅋㅋ,KoreanParticle,3,2
ㅋㅋㅋㅋ,KoreanParticle,4,1
ㅋㅋㅋㅋ,KoreanParticle,5,3
ㅋㅋㅋㅋ,KoreanParticle,6,4
ㅋㅋㅋㅋ,KoreanParticle,7,3
ㅋㅋㅋㅋ,KoreanParticle,8,24
ㅋㅋㅋㅋ,KoreanParticle,9,48
ㅋㅋㅋㅋ,KoreanParticle,10,111
ㅋㅋㅋㅋㅋ,KoreanParticle,1,3
ㅋㅋㅋㅋㅋ,KoreanParticle,7,5
ㅋㅋㅋㅋㅋ,KoreanParticle,8,13
ㅋㅋㅋㅋㅋ,KoreanParticle,9,16
ㅋㅋㅋㅋㅋ,KoreanParticle,10,43
ㅋㅋㅋㅋㅋㄱ,KoreanParticle,9,1
ㅋㅋㅋㅋㅋㅋ,KoreanParticle,6,3
