형태소,품사,분류,카운트
참신했다고,Adjective,10,1
참신했던,Adjective,6,1
참신했던,Adjective,8,1
참신했던,Adjective,9,1
참신했어요,Adjective,8,1
참신했어요,Adjective,9,1
참신했으나,Adjective,5,1
참신했으나,Adjective,6,1
참신했으나,Adjective,7,1
참신했으며,Adjective,8,1
참신했으면,Adjective,6,1
참신했음,Adjective,7,1
참신했음,Adjective,8,1
참신했음,Adjective,9,1
참아,Verb,3,1
참아가며,Verb,8,1
참아가며,Verb,10,1
참아가면서,Verb,7,1
참아가면서,Verb,9,1
참아가면서,Verb,10,1
참아보다,Verb,2,1
참아주겠지만,Verb,2,1
참아줄만,Verb,8,1
참았,Verb,1,1
참았네,Verb,10,1
참았네요,Verb,4,1
참았네요,Verb,5,1
참았네요,Verb,10,1
참았는데,Verb,10,1
참았다,Verb,1,3
참았다,Verb,3,1
참았다,Verb,10,2
참았답니다,Verb,10,1
참았던,Verb,8,1
참았던,Verb,10,1
참았어요,Verb,10,1
참어이가,Verb,6,1
참여,Noun,10,2
참으로,Noun,1,4
참으로,Noun,2,2
참으로,Noun,3,2
참으로,Noun,5,1
참으로,Noun,7,1
참으로,Noun,8,1
참으로,Noun,9,4
참으로,Noun,10,2
참으며,Verb,4,1
참으며,Verb,5,1
참으며,Verb,7,1
참으면,Verb,5,1
참으면서,Verb,10,2
참으시길,Verb,1,1
참을,Verb,1,1
참을,Verb,2,1
참을수,Verb,6,1
참을수가,Verb,1,1
참을수가,Verb,9,1
참음,Verb,1,1
참음,Verb,9,1
참음,Verb,10,1
참작,Noun,1,1
참잘,Verb,5,1
참잘,Verb,9,3
참잘,Verb,10,4
참재있었다,Verb,9,1
참전,Noun,10,2
참지,Verb,6,1
참치였음,Verb,7,1
참헛,Noun,1,1
참혹함에,Adjective,5,1
찹,Verb,10,1
찹찹한,Adjective,1,1
찻길,Noun,5,1
찻길,Noun,10,1
찼,Verb,3,1
찼네요,Verb,7,1
찼네요,Verb,10,1
찼다,Verb,10,1
찼던,Verb,9,1
찼습니다,Verb,10,1
찼으면,Verb,9,1
창,Noun,1,1
창,Noun,6,1
창,Noun,7,3
창,Noun,8,2
창,Noun,9,2
창,Noun,10,3
창궐,Noun,1,2
창궐,Noun,6,1
창궐,Noun,8,1
창궐,Noun,10,2
창더,Noun,7,1
창도꼽,Noun,7,1
창문,Noun,1,3
창문,Noun,3,1
창문,Noun,5,1
창문,Noun,6,1
창문,Noun,8,1
창문,Noun,9,1
창원,Noun,9,1
창의,Noun,7,2
창의,Noun,9,1
창의,Noun,10,2
창의력,Noun,1,1
창의력,Noun,9,1
창의성,Noun,1,1
창의성,Noun,3,2
창의성,Noun,8,1
창작,Noun,5,1
창작,Noun,8,1
창작,Noun,9,1
창코,Noun,1,1
창피,Noun,8,1
창피,Noun,10,2
창피하가,Adjective,1,1
창피하네요,Adjective,1,1
창피하네요,Adjective,10,1
창피하다,Adjective,1,4
창피하다,Adjective,2,1
창피하다,Adjective,9,1
창피하지,Adjective,1,2
창피한줄,Adjective,1,1
창피할,Adjective,1,1
창피함,Adjective,5,1
창피해,Noun,3,2
창피했다,Adjective,4,1
찾,Verb,1,1
찾,Verb,10,1
찾게,Verb,1,1
찾게,Verb,10,1
찾게되,Verb,7,1
찾겠네요,Verb,8,1
찾겠네요,Verb,10,1
찾고,Verb,1,1
찾고,Verb,3,1
찾고,Verb,5,1
찾고,Verb,7,2
찾고,Verb,8,3
찾고,Verb,9,3
찾고,Verb,10,1
찾고싶은,Verb,9,1
찾고있는,Verb,8,1
찾기,Noun,1,1
찾기,Noun,3,1
찾기,Noun,5,1
찾기,Noun,9,1
찾기,Noun,10,3
찾긴,Verb,10,1
찾나,Verb,9,1
찾냐는,Verb,1,1
찾는,Verb,1,2
찾는,Verb,6,2
찾는,Verb,8,1
찾는,Verb,9,3
찾는,Verb,10,4
찾는걸,Verb,10,1
찾는게,Verb,8,2
찾는게,Verb,10,1
찾는격,Noun,9,1
찾는다는,Verb,1,1
찾는다면,Verb,1,1
찾는다면,Verb,9,1
찾는지,Verb,6,2
찾는지,Verb,8,1
찾다가,Verb,1,1
찾던,Verb,2,1
찾던,Verb,7,1
찾아,Verb,1,2
찾아,Verb,3,1
찾아,Verb,4,1
찾아,Verb,8,1
찾아,Verb,9,3
찾아,Verb,10,2
찾아가,Verb,10,1
찾아가는,Verb,9,2
찾아가는것,Verb,10,1
찾아가면서,Verb,10,1
찾아가서,Verb,1,1
찾아간,Verb,8,1
찾아내,Verb,10,1
찾아내기보다,Verb,9,1
찾아라,Verb,6,1
찾아보게,Verb,7,1
찾아보게,Verb,10,1
찾아보고,Verb,10,2
찾아보기가,Verb,5,1
찾아보기도,Verb,1,1
찾아보는,Verb,7,1
찾아보는데,Verb,9,1
찾아보니,Verb,2,1
찾아보던,Verb,10,1
찾아보도록,Verb,9,1
찾아보면,Verb,8,1
찾아보면,Verb,9,1
찾아보시는게,Verb,1,1
찾아보지,Verb,6,1
찾아본,Verb,1,1
찾아본거,Verb,10,1
찾아본건,Verb,1,1
찾아볼,Verb,1,3
찾아볼,Verb,3,1
찾아볼,Verb,4,1
찾아볼,Verb,10,2
찾아볼수,Verb,1,1
찾아볼수,Verb,5,1
찾아볼수,Verb,10,1
찾아볼수가,Verb,1,1
찾아볼수가,Verb,5,1
찾아볼수가,Verb,8,1
찾아볼수도,Verb,1,2
찾아봐도,Verb,2,1
찾아봐아,Verb,9,1
찾아봐야겠네요,Verb,10,1
찾아봐야겠더라,Verb,9,1
찾아봤더니,Verb,10,1
찾아봤어요,Verb,9,1
찾아서,Verb,5,1
찾아서,Verb,6,1
찾아서,Verb,9,2
찾아서,Verb,10,2
찾아오는,Verb,4,1
찾아오는군,Verb,10,1
찾아왔군,Verb,10,1
찾아왔습니다,Verb,1,1
찾아줘,Verb,6,1
찾았는데,Verb,1,1
찾았습니다,Verb,7,1
찾았습니다,Verb,10,1
찾으,Verb,9,1
찾으라는,Verb,6,1
찾으려,Verb,10,2
찾으려면,Verb,10,1
찾으면,Verb,8,1
찾으시길,Verb,9,1
찾을,Verb,4,1
찾을,Verb,7,1
찾을,Verb,8,1
찾을껄,Noun,4,1
찾을려는,Verb,9,1
찾을수는,Verb,10,1
찾지,Verb,1,1
찾지,Verb,5,1
찾지,Verb,8,1
찾지마,Verb,10,1
찿,Noun,1,1
챃,Noun,10,1
채,Noun,1,1
채,Noun,2,1
채,Noun,4,2
채,Noun,5,1
채,Noun,7,1
채,Noun,8,5
채,Noun,9,11
채,Noun,10,11
채널,Noun,1,1
채널,Noun,7,2
채널,Noun,10,1
채는,Verb,1,1
채롭진,Noun,7,1
채면,Verb,7,1
채미,Noun,5,1
채미,Noun,9,1
채우고,Verb,10,1
채우기,Verb,1,1
채우기,Verb,3,1
채우기,Verb,5,3
채우기,Verb,7,1
채우기,Verb,8,3
채우기,Verb,9,1
채우기,Verb,10,4
채우는,Verb,6,1
채우는,Verb,10,1
채우라네,Verb,9,1
채우라는,Verb,10,1
채우려,Verb,10,1
채우자,Verb,10,1
채우지,Verb,8,2
채운,Noun,1,2
채운,Noun,9,1
채운,Noun,10,1
채울,Verb,8,1
채울,Verb,10,2
채울려고,Verb,1,2
채울수는,Verb,10,1
채움,Verb,9,2
채움,Verb,10,1
채워,Verb,5,2
채워,Verb,6,1
채워,Verb,7,1
채워,Verb,9,1
채워,Verb,10,1
채워라,Verb,9,1
채워야해,Verb,1,1
채워야해,Verb,10,1
채워졌을텐데,Verb,6,1
채워주는,Verb,8,1
채워줄,Verb,3,1
채워지지,Verb,10,1
채웠다,Verb,10,1
채웠더라고요,Verb,7,1
채웠었으면,Verb,2,1
채웠을,Verb,3,1
채찍,Noun,5,1
채찍,Noun,7,2
채찍,Noun,10,1
책,Noun,1,5
책,Noun,2,2
책,Noun,3,1
책,Noun,4,2
책,Noun,5,2
책,Noun,6,3
책,Noun,7,8
책,Noun,8,6
책,Noun,9,6
책,Noun,10,11
책등,Noun,9,1
책망,Noun,9,1
책임,Noun,1,2
책임,Noun,2,1
책임,Noun,8,4
책임,Noun,9,1
책임,Noun,10,2
책임감,Noun,7,1
책임감,Noun,8,1
책임감,Noun,9,4
책임감,Noun,10,1
책임자,Noun,9,1
책임져줄,Verb,8,1
책임지고,Verb,8,1
책임지고,Verb,9,1
책임지는가,Verb,10,1
책임질,Verb,10,1
책임질거,Verb,1,1
챈,Verb,10,1
챔,Verb,10,1
챔나게,Verb,8,1
챙겨,Verb,1,6
챙겨,Verb,4,1
챙겨,Verb,5,1
챙겨,Verb,6,3
챙겨,Verb,8,3
챙겨,Verb,9,2
챙겨,Verb,10,7
챙겨가길,Verb,10,1
챙겨가세,Verb,10,1
챙겨가세여,Verb,10,1
챙겨가세요,Verb,7,1
챙겨가세요,Verb,8,1
챙겨가세요,Verb,10,1
챙겨가시길,Verb,8,1
챙겨서,Verb,10,2
챙겨오세요,Verb,10,1
챙겨주거나,Verb,10,1
챙겨주고,Verb,7,1
챙겨주는,Verb,7,1
챙겨주는걸,Verb,10,1
챙겨주세요,Verb,9,1
챙겨줘야지,Verb,10,1
챙겼구만,Verb,1,1
챙기게,Verb,9,1
챙기고,Verb,10,1
챙기는,Verb,1,1
챙기는,Verb,9,2
챙기는,Verb,10,1
챙기는것은,Verb,7,1
챙기는게,Verb,1,1
챙기던,Verb,10,1
챙기려고,Verb,10,1
챙기려는,Verb,8,1
챙기면,Verb,9,1
챙기세요,Verb,10,4
챙기시고요,Verb,9,2
챙기시길,Verb,10,1
챙기지,Verb,9,1
챙기지못한,Verb,8,1
챙긴,Verb,7,1
챙긴,Verb,10,2
챙긴다,Verb,6,1
챙피,Noun,7,1
챙피,Noun,10,1
챙피함,Noun,2,1
처,Noun,1,7
처,Noun,2,2
처,Noun,4,2
처,Noun,5,1
처,Noun,6,2
처,Noun,7,2
처,Noun,8,9
처,Noun,9,7
처,Noun,10,17
처녀,Noun,1,1
처녀귀신,Noun,8,1
처단,Noun,9,1
처량하게,Adjective,1,1
처러,Noun,9,1
처럼,Josa,1,24
처럼,Josa,2,6
처럼,Josa,3,5
처럼,Josa,4,6
처럼,Josa,5,13
처럼,Josa,6,14
처럼,Josa,7,26
처럼,Josa,8,39
처럼,Josa,9,50
처럼,Josa,10,75
처럼,Noun,1,9
처럼,Noun,2,1
처럼,Noun,3,2
처럼,Noun,4,2
처럼,Noun,5,3
처럼,Noun,6,3
처럼,Noun,7,3
처럼,Noun,8,9
처럼,Noun,9,9
처럼,Noun,10,20
처럼은,Josa,1,1
처럼은,Josa,5,1
처리,Noun,1,4
처리,Noun,2,2
처리,Noun,3,1
처리,Noun,4,1
처리,Noun,5,2
처리,Noun,6,3
처리,Noun,7,3
처리,Noun,8,14
처리,Noun,9,16
처리,Noun,10,5
처믐,Noun,9,1
처믐,Noun,10,1
처방,Noun,9,1
처방,Noun,10,1
처벌,Noun,1,1
처벌,Noun,2,1
처벌,Noun,9,1
처벌,Noun,10,3
처서,Noun,1,2
처옴,Noun,10,1
처용,Noun,9,1
처울,Noun,9,1
처으,Noun,6,1
처음,Noun,1,161
처음,Noun,2,20
처음,Noun,3,18
처음,Noun,4,16
처음,Noun,5,38
처음,Noun,6,43
처음,Noun,7,74
처음,Noun,8,185
처음,Noun,9,222
처음,Noun,10,601
처자,Noun,9,1
처절하게,Adjective,6,2
처절하게,Adjective,8,4
처절하게,Adjective,10,1
처절하고,Adjective,10,1
처절함과,Adjective,8,1
처절함은,Adjective,8,1
처절했고,Adjective,10,1
처절했다,Adjective,5,1
처제,Noun,9,1
처죽,Noun,10,1
처지,Noun,1,1
처지,Noun,8,1
처지,Noun,10,1
처지는,Verb,5,1
처지는,Verb,7,1
처지는,Verb,8,1
처지는,Verb,9,1
처지질,Verb,10,1
처진다는,Verb,10,1
처짐,Verb,7,1
처짐,Verb,9,1
처참한,Adjective,5,1
처참한,Adjective,7,1
처참한,Adjective,9,1
처치,Noun,7,1
처치,Noun,8,1
처치,Noun,9,1
처치,Noun,10,1
처형,Noun,10,1
척,Noun,1,4
척,Noun,4,1
척,Noun,5,1
척,Noun,6,5
척,Noun,7,3
척,Noun,8,6
척,Noun,9,9
척,Noun,10,30
척척,Noun,1,1
척척,Noun,8,1
척척,Noun,10,2
천,Modifier,1,3
천,Modifier,2,1
천,Modifier,3,1
천,Modifier,5,1
천,Modifier,6,2
천,Modifier,8,4
천,Modifier,9,3
천,Modifier,10,21
천,Noun,1,1
천,Noun,6,1
천,Noun,7,1
천,Noun,8,4
천,Noun,9,1
천,Suffix,1,3
천,Suffix,3,1
천,Suffix,9,1
천,Suffix,10,1
천국,Noun,1,3
천국,Noun,5,1
천국,Noun,6,1
천국,Noun,8,3
천국,Noun,10,1
천리마,Noun,3,1
천리마,Noun,7,2
천리마,Noun,8,3
천리마,Noun,9,3
천리마,Noun,10,9
천리안,Noun,9,1
천마,Noun,3,1
천마,Noun,6,2
천마,Noun,8,1
천마,Noun,10,1
천만,Noun,1,149
천만,Noun,2,29
천만,Noun,3,18
천만,Noun,4,15
천만,Noun,5,37
천만,Noun,6,35
천만,Noun,7,42
천만,Noun,8,50
천만,Noun,9,53
천만,Noun,10,191
천만다행,Noun,1,1
천만다행,Noun,4,1
천만다행,Noun,5,1
천만배,Noun,1,1
천만이,Noun,1,21
천만이,Noun,2,3
천만이,Noun,3,3
천만이,Noun,4,5
천만이,Noun,5,3
천만이,Noun,6,2
천만이,Noun,7,2
천만이,Noun,9,1
천만이,Noun,10,11
천만일,Noun,3,1
천만일,Noun,4,2
천만일,Noun,10,1
천만천만,Noun,6,1
천명,Noun,10,1
천문학,Noun,10,1
천박,Noun,1,1
천배,Noun,9,2
천배,Noun,10,1
천백,Noun,5,1
천백만,Noun,1,1
천백만,Noun,3,1
천백만이,Noun,4,1
천사,Noun,3,1
천사,Noun,8,1
천안,Noun,1,2
천안,Noun,8,1
천안,Noun,10,1
천안아산역,Noun,9,1
천안역,Noun,5,1
천오백,Noun,10,1
천오백만,Noun,10,1
천운,Noun,2,1
천원,Noun,1,1
천원,Noun,10,1
천장,Noun,5,1
천장,Noun,10,1
천재,Noun,5,1
천재,Noun,6,1
천재,Noun,7,1
천재,Noun,9,3
천재,Noun,10,4
천조국,Noun,1,1
천조국,Noun,10,1
천지,Noun,1,1
천지,Noun,6,1
천지,Noun,8,2
천지,Noun,10,1
천진난만한,Adjective,10,1
천천히,Adverb,1,2
천천히,Adverb,6,1
천천히,Adverb,7,1
천천히,Adverb,8,3
천천히,Adverb,9,1
천천히,Adverb,10,1
천하,Noun,4,1
천하는,Adjective,7,1
천한다,Adjective,1,1
천할게요,Adjective,10,1
천합니다,Adjective,8,1
천합니다,Adjective,9,1
천합니다,Adjective,10,3
천해,Noun,8,1
천해,Noun,10,1
천해서,Adjective,1,1
철,Noun,1,1
철,Noun,4,1
철,Noun,6,2
철,Noun,7,1
철,Noun,8,6
철,Noun,9,3
철,Noun,10,7
철갑,Noun,2,1
철갑,Noun,8,1
철길,Noun,7,1
철도,Noun,1,3
철도,Noun,2,1
철도,Noun,4,1
철도,Noun,7,2
철도,Noun,8,3
철도차량,Noun,9,1
철렁,Noun,8,1
철렁,Noun,9,1
철렁,Noun,10,1
철로,Noun,5,1
철로,Noun,9,1
철로,Noun,10,2
철리,Noun,10,1
철민,Noun,10,1
철봉,Noun,8,1
철저하게,Adjective,4,1
철저하게,Adjective,7,1
철저히,Adjective,1,1
철저히,Adjective,8,1
철저히,Adjective,9,2
철철,Noun,2,1
철철,Noun,3,1
철철,Noun,8,1
철철,Noun,10,3
철칙,Noun,5,2
철퇴,Noun,10,1
철학,Noun,1,2
철학,Noun,2,1
철학,Noun,4,1
철학,Noun,8,2
철학,Noun,9,2
철학,Noun,10,3
첨,Adverb,1,20
첨,Adverb,2,2
첨,Adverb,3,4
첨,Adverb,4,3
첨,Adverb,5,4
첨,Adverb,6,2
첨,Adverb,7,6
첨,Adverb,8,11
첨,Adverb,9,20
첨,Adverb,10,46
첨,Noun,1,13
첨,Noun,2,1
첨,Noun,3,3
첨,Noun,4,2
첨,Noun,5,1
첨,Noun,6,4
첨,Noun,7,6
첨,Noun,8,12
첨,Noun,9,11
첨,Noun,10,24
첨가,Noun,1,1
첨가,Noun,2,1
첨가,Noun,4,1
첨가,Noun,5,1
첨가,Noun,6,1
첨가,Noun,7,1
첨가,Noun,9,1
첨가,Noun,10,2
첨단,Noun,1,1
첨봣어,Noun,7,1
첨부,Noun,1,7
첨부,Noun,2,2
첨부,Noun,4,4
첨부,Noun,5,2
첨부,Noun,6,4
첨부,Noun,7,1
첨부,Noun,8,11
첨부,Noun,9,13
첨부,Noun,10,37
첨으로,Adverb,1,2
첨으로,Adverb,6,1
첨으로,Adverb,8,1
첨으로,Adverb,9,5
첨으로,Adverb,10,13
첫,Modifier,1,10
첫,Modifier,2,3
첫,Modifier,3,2
첫,Modifier,4,3
첫,Modifier,5,1
첫,Modifier,6,3
첫,Modifier,7,17
첫,Modifier,8,19
첫,Modifier,9,23
첫,Modifier,10,42
첫,Noun,1,15
첫,Noun,2,1
첫,Noun,4,1
첫,Noun,5,10
첫,Noun,6,12
첫,Noun,7,40
첫,Noun,8,75
첫,Noun,9,64
첫,Noun,10,89
첫걸음,Noun,4,1
첫걸음,Noun,6,1
첫걸음,Noun,7,1
첫걸음,Noun,8,1
첫걸음,Noun,10,4
첫날,Noun,7,2
첫날,Noun,10,7
첫등장,Noun,7,1
첫등장,Noun,8,1
첫번쨰,Noun,9,1
첫번쨰,Noun,10,1
첫번쨴,Noun,10,1
첫빠따,Noun,8,1
첫씬,Noun,1,1
첫인상,Noun,8,1
첫째,Modifier,9,1
첫째,Noun,10,1
청,Noun,1,1
청,Noun,5,2
청,Noun,7,3
청,Noun,8,1
청,Noun,9,3
청,Noun,10,3
청각,Noun,3,1
청각,Noun,6,2
청국장,Noun,10,1
청년,Noun,1,1
청년,Noun,4,1
청년,Noun,6,2
청담,Noun,1,1
청량리,Noun,10,1
청렴,Noun,10,1
청룡,Noun,10,1
청룡상,Noun,10,1
청룡열차,Noun,9,1
청불,Noun,7,1
청산,Noun,8,1
청소,Noun,9,1
청소,Noun,10,2
청소년,Noun,1,2
청소년,Noun,3,2
청소년,Noun,6,1
청소년,Noun,8,2
청소년,Noun,10,1
청심환,Noun,10,1
청음,Noun,9,1
청자,Noun,1,1
청자,Noun,6,2
청정,Noun,7,1
청정,Noun,10,1
청춘만화,Noun,6,1
청테이프,Noun,6,1
청해,Noun,10,1
체,Noun,1,8
체,Noun,3,3
체,Noun,4,1
체,Noun,6,1
체,Noun,8,1
체,Noun,9,2
체,Noun,10,3
체감,Noun,1,1
체감,Noun,5,1
체감,Noun,7,1
체감,Noun,8,2
체감,Noun,9,2
체감온도,Noun,8,1
체계,Noun,7,1
체계,Noun,8,1
체고,Noun,1,1
체라,Noun,10,1
체럭싸웅,Noun,3,1
체력,Noun,1,1
체력,Noun,6,1
체력,Noun,7,1
체력,Noun,8,2
체력,Noun,10,2
체리,Noun,8,1
체면,Noun,9,1
체육,Noun,6,1
체인지,Noun,1,1
체적,Noun,1,7
체적,Noun,2,1
체적,Noun,3,1
체적,Noun,4,1
체적,Noun,5,3
체적,Noun,6,2
체적,Noun,7,2
체적,Noun,8,8
체적,Noun,9,9
체적,Noun,10,3
체전,Noun,5,1
체질,Noun,1,1
체함,Noun,10,1
체험,Noun,7,1
체험,Noun,10,3
쳐,Verb,1,22
쳐,Verb,2,3
쳐,Verb,3,4
쳐,Verb,4,3
쳐,Verb,5,6
쳐,Verb,6,3
쳐,Verb,7,4
쳐,Verb,8,6
쳐,Verb,9,11
쳐,Verb,10,19
쳐가다가,Verb,3,1
쳐가라면,Verb,4,1
쳐내더니,Verb,1,1
쳐다,Verb,9,1
쳐다도,Verb,1,1
쳐다도,Verb,9,1
쳐다만,Verb,10,1
쳐다보,Verb,6,1
쳐다보게,Verb,7,1
쳐다보고,Verb,8,1
쳐다보고만,Verb,7,1
쳐다보고만,Verb,8,1
쳐다보고있다가,Verb,6,1
쳐다보는,Verb,1,2
쳐다보는,Verb,10,1
쳐다보더군요,Verb,6,1
쳐다본듯,Verb,1,1
쳐다봄,Verb,4,1
쳐도,Verb,1,2
쳐도,Verb,3,2
쳐도,Verb,4,1
쳐도,Verb,5,1
쳐도,Verb,7,1
쳐도,Verb,9,1
쳐도,Verb,10,3
쳐랏,Noun,7,1
쳐를,Verb,10,1
쳐리,Verb,7,1
쳐서,Verb,3,1
쳐서,Verb,5,1
쳐서,Verb,9,1
쳐서,Verb,10,1
쳐야,Verb,8,1
쳐야겠다,Verb,1,1
쳐요,Verb,1,1
쳐우는,Verb,1,1
쳐울,Verb,8,1
쳐울면서,Verb,8,1
쳐울지,Verb,7,1
쳐있으면,Verb,10,1
쳐져요,Verb,7,1
쳐져지는,Verb,10,1
쳐주고,Verb,5,3
쳐주고,Verb,6,1
쳐주고,Verb,7,2
쳐주고,Verb,8,3
쳐주고,Verb,9,2
쳐주고,Verb,10,1
쳐주고싶고,Verb,9,1
쳐주고싶다,Verb,7,1
쳐주고싶어요,Verb,10,1
쳐주고싶었다,Verb,7,1
쳐주고싶었지만,Verb,9,1
쳐주고싶은,Verb,10,1
쳐주고싶음,Verb,10,1
쳐주지만,Verb,1,1
쳐주지만,Verb,3,1
쳐주지만,Verb,7,1
쳐줄,Verb,1,1
쳐줄,Verb,6,1
쳐줄,Verb,10,1
쳐줄만,Verb,7,1
쳐줄만,Verb,9,1
쳐줄만,Verb,10,2
쳐줘,Verb,9,1
쳐줘서,Verb,6,1
쳐줘요,Verb,9,1
쳐지고,Verb,10,1
쳐지긴,Verb,10,1
쳐지네요,Verb,5,1
쳐지는,Verb,1,1
쳐지는,Verb,6,1
쳐지는,Verb,9,3
쳐지지,Verb,8,2
쳐지지,Verb,9,1
쳐지지,Verb,10,6
쳐지지도,Verb,9,1
쳐지지만,Verb,7,1
쳐지지만,Verb,8,1
쳐지지안는다,Verb,10,1
쳐지질,Verb,10,1
쳐진,Verb,6,1
쳐진,Verb,8,1
쳐진,Verb,10,1
쳐진다,Verb,9,1
쳣,Noun,6,1
쳣,Noun,10,3
쳣습,Noun,10,1
쳤,Verb,10,1
쳤네,Verb,10,1
쳤네요,Verb,1,1
쳤는데,Verb,1,1
쳤는데,Verb,4,1
쳤는지,Verb,1,1
쳤다,Verb,8,3
쳤다,Verb,10,1
쳤다고,Verb,1,1
쳤다는,Verb,1,1
쳤던,Verb,7,1
쳤던것이,Verb,9,1
쳤습니다,Verb,10,1
쳤어도,Verb,1,1
쳤어요,Verb,1,1
쳤으면,Verb,9,1
쳤을거다,Verb,7,1
쳤음,Verb,10,1
초,Foreign,6,1
초,Noun,1,10
초,Noun,2,3
초,Noun,4,3
초,Noun,5,7
초,Noun,6,7
초,Noun,7,11
초,Noun,8,17
초,Noun,9,5
초,Noun,10,20
초가,Noun,10,1
초강,Noun,10,1
초과,Noun,10,1
초기,Noun,1,1
초기,Noun,2,1
초기,Noun,5,2
초기,Noun,6,2
초기,Noun,7,3
초기,Noun,8,1
초기,Noun,9,3
초기,Noun,10,6
초능력,Noun,8,1
초대,Noun,1,1
초대,Noun,7,1
초대형,Noun,7,1
초도,Noun,10,1
초동,Noun,6,1
초등,Noun,7,1
초등,Noun,8,5
초등,Noun,9,4
초등,Noun,10,3
초등생,Noun,8,1
초등생,Noun,9,1
초등생,Noun,10,3
초등생딸,Noun,9,1
초등학교,Noun,1,1
초등학교,Noun,4,1
초등학교,Noun,5,1
초등학교,Noun,9,2
초등학교,Noun,10,4
초등학생,Noun,4,1
초등학생,Noun,6,1
초등학생,Noun,7,1
초등학생,Noun,8,4
초등학생,Noun,9,5
초등학생,Noun,10,5
초딩,Noun,1,13
초딩,Noun,2,2
초딩,Noun,3,2
초딩,Noun,5,2
초딩,Noun,6,1
초딩,Noun,7,2
초딩,Noun,8,6
초딩,Noun,9,6
초딩,Noun,10,6
초때도,Foreign,10,1
초라하며,Adjective,6,1
초라해,Adjective,8,1
초래,Noun,7,1
초래,Noun,10,2
초마,Noun,10,1
초반,Noun,1,51
초반,Noun,2,9
초반,Noun,3,9
초반,Noun,4,10
초반,Noun,5,27
초반,Noun,6,33
초반,Noun,7,40
초반,Noun,8,54
초반,Noun,9,49
초반,Noun,10,62
초보,Noun,1,2
초보,Noun,2,1
초보,Noun,3,2
초보,Noun,5,1
초보,Noun,10,1
초보자,Noun,6,1
초석,Noun,7,2
초아,Noun,8,1
초월,Noun,10,3
초음,Noun,10,1
초이스,Noun,9,3
초이스,Noun,10,2
초인,Noun,1,1
초입,Noun,7,1
초입,Noun,8,1
초입,Noun,9,1
초적,Noun,2,2
초적,Noun,7,1
초적,Noun,8,1
초점,Noun,1,1
초점,Noun,3,1
초점,Noun,4,1
초점,Noun,5,2
초점,Noun,6,5
초점,Noun,7,4
초점,Noun,8,10
초점,Noun,9,7
초점,Noun,10,7
초정,Noun,8,1
초조함부터,Adjective,8,1
초조해하면서,Adjective,10,1
초지일관,Noun,9,1
초집,Noun,9,5
초집,Noun,10,4
초차,Noun,1,1
초처초초,Noun,1,1
초첨,Noun,8,1
초청,Noun,1,1
초청,Noun,8,1
초청,Noun,9,1
초청,Noun,10,1
초초,Noun,9,1
초초러오,Noun,9,1
초코,Noun,10,3
초코렛,Noun,6,1
초토,Noun,1,1
초토화,Noun,1,2
초토화,Noun,4,1
초현,Noun,2,1
촉박해,Adjective,3,1
촉진,Noun,5,1
촌,Noun,1,1
촌,Noun,7,1
촌빨,Noun,1,1
촌빨,Noun,3,1
촌스러,Adjective,1,1
촌스러,Adjective,2,2
촌스러,Adjective,6,1
촌스러,Adjective,7,1
촌스러운,Adjective,1,3
촌스러운,Adjective,2,1
촌스러운,Adjective,4,1
촌스러운,Adjective,5,2
촌스러운,Adjective,6,2
촌스러운,Adjective,7,1
촌스러운,Adjective,8,1
촌스러워,Adjective,4,1
촌스러워,Adjective,5,1
촌스러워서,Adjective,4,1
촌스러워서,Adjective,7,2
촌스러워요,Adjective,1,1
촌스러웠음,Adjective,5,1
촌스런,Adjective,7,1
촌스럽,Adjective,10,1
촌스럽고,Adjective,1,1
촌스럽고,Adjective,2,1
촌스럽고,Adjective,6,2
촌스럽고,Adjective,7,1
촌스럽다,Adjective,1,1
촌스럽다고,Adjective,1,1
촌철,Noun,10,1
촘,Noun,8,1
촘,Noun,9,1
촘비,Noun,7,1
촘촘,Noun,6,1
촘촘,Noun,10,2
촘촘하,Noun,9,1
촛불,Noun,10,1
촛점,Noun,7,1
총,Modifier,1,8
총,Modifier,2,2
총,Modifier,3,2
총,Modifier,4,2
총,Modifier,5,6
총,Modifier,7,1
총,Modifier,8,5
총,Modifier,9,7
총,Modifier,10,6
총,Noun,1,9
총,Noun,2,2
총,Noun,3,2
총,Noun,4,1
총,Noun,5,4
총,Noun,6,1
총,Noun,7,9
총,Noun,8,16
총,Noun,9,10
총,Noun,10,23
총각,Noun,7,1
총각,Noun,8,1
총격,Noun,1,1
총괄,Noun,7,1
총기,Noun,1,1
총기,Noun,5,1
총기,Noun,6,1
총기,Noun,8,2
총기,Noun,9,3
총기,Noun,10,4
총대,Noun,8,1
총동원,Noun,1,1
총살,Noun,1,1
총살,Noun,8,1
총성,Noun,9,3
총성,Noun,10,1
총알,Noun,5,1
촟,Noun,10,1
촣,Noun,9,1
촤,Noun,10,1
촤악,Noun,5,1
촬영,Noun,1,3
촬영,Noun,2,1
촬영,Noun,3,1
촬영,Noun,5,4
촬영,Noun,6,2
촬영,Noun,7,9
촬영,Noun,8,8
촬영,Noun,9,4
촬영,Noun,10,11
촬영감독,Noun,4,1
촬영기,Noun,9,1
최,Noun,1,6
최,Noun,3,1
최,Noun,5,1
최,Noun,8,9
최,Noun,9,13
최,Noun,10,35
